transaction_id,project_id,freelancer_id,client_id,project_value,platform_commission,transaction_date,payment_status
2784,4782,1370,486,2127.84,104.01,2024-11-10,Pending
2785,5647,2441,243,929.47,161.86,2025-02-24,Pending
2786,2627,1747,6,879.58,213.24,2025-12-23,Pending
2787,5631,934,275,1870.26,233.84,2024-08-06,Paid
2788,2786,1982,490,2846.91,262.95,2026-02-25,Pending
2789,4872,2733,115,2475.94,277.60,2024-12-02,Paid
2790,5494,2319,728,1700.29,103.04,2025-04-11,Pending
2791,2624,1594,452,1416.68,240.61,2025-10-13,Pending
2792,4960,2102,141,1141.08,110.18,2026-02-24,Paid
2793,464,285,356,1659.99,127.42,2025-10-13,Pending
2794,5355,2294,212,2891.03,232.45,2025-03-04,Pending
2795,4926,2989,754,2876.85,249.76,2025-12-02,Pending
2796,2085,1803,568,1101.30,106.52,2025-12-11,Paid
2797,5642,337,1019,1180.22,25.68,2026-03-02,Paid
2798,5260,1213,749,3025.10,189.95,2024-07-31,Paid
2799,2079,2944,1157,2370.95,281.66,2024-10-03,Pending
2800,5131,1391,1130,2475.06,50.94,2024-09-28,Pending
2801,36,1077,296,2048.82,286.07,2024-08-20,Pending
2802,2348,2154,11,2066.19,143.91,2025-05-10,Pending
2803,95,1759,968,626.27,165.42,2025-10-20,Pending
2804,1618,2361,1155,652.41,95.81,2025-07-14,Pending
2805,3378,2472,491,1730.30,264.21,2025-06-20,Pending
2806,3142,1543,144,1527.37,208.48,2025-06-10,Paid
2807,1178,2430,85,2050.83,204.55,2025-04-12,Pending
2808,3687,315,614,2355.69,30.13,2025-03-18,Paid
2809,2495,379,358,2246.42,193.68,2025-07-18,Paid
2810,5766,1840,578,400.16,120.84,2024-12-18,Pending
2811,3194,1152,107,1508.29,142.13,2024-09-29,Paid
2812,5222,2855,1055,989.49,131.68,2025-04-14,Pending
2813,4690,6,97,2021.02,263.49,2024-07-31,Paid
2814,5304,162,75,639.52,114.31,2024-08-07,Pending
2815,3947,2968,897,2644.16,59.20,2026-02-19,Paid
2816,1030,107,1025,1329.50,147.98,2025-04-18,Pending
2817,1639,322,969,1700.98,227.24,2025-08-27,Pending
2818,5869,1831,365,1365.95,28.55,2025-06-28,Pending
2819,2684,1112,285,1157.52,209.50,2025-10-22,Paid
2820,4589,7,1188,1348.23,285.12,2025-04-17,Paid
2821,2646,2502,1067,888.09,24.02,2024-08-11,Pending
2822,5371,288,562,1830.11,200.91,2024-08-16,Pending
2823,554,2388,270,1531.20,163.71,2025-10-02,Paid
2824,5372,1368,170,2456.28,305.41,2025-01-20,Pending
2825,5086,109,436,2396.10,138.58,2024-11-21,Paid
2826,771,2031,770,2218.85,294.21,2024-08-02,Paid
2827,185,1155,812,2091.42,137.36,2025-12-03,Paid
2828,906,1824,697,2680.01,204.39,2025-04-10,Pending
2829,699,1298,1057,2125.13,222.88,2024-08-01,Paid
2830,5956,1901,707,2329.96,160.82,2024-09-08,Pending
2831,639,1923,140,809.58,201.92,2025-01-29,Pending
2832,4040,1696,865,1859.62,102.94,2024-08-02,Pending
2833,4382,720,394,2292.83,56.09,2024-08-29,Pending
2834,2502,2821,1026,1371.63,28.54,2024-09-05,Paid
2835,4737,1484,1196,1931.94,198.07,2026-01-24,Pending
2836,2395,2467,575,1357.17,177.44,2024-11-05,Pending
2837,893,1648,7,273.78,85.28,2024-10-13,Pending
2838,1533,2751,88,762.32,202.20,2026-01-10,Pending
2839,2485,2852,326,2039.90,57.39,2024-09-23,Pending
2840,579,2992,1131,1778.92,273.93,2025-12-24,Paid
2841,3113,1883,135,807.67,206.18,2025-04-26,Paid
2842,1404,2272,1196,1104.92,288.01,2024-12-05,Pending
2843,602,1664,216,1080.68,159.62,2025-03-03,Paid
2844,1233,2724,681,2409.33,279.02,2025-04-01,Pending
2845,386,114,237,1829.11,299.82,2026-03-03,Paid
2846,4130,2081,524,523.28,225.18,2025-01-14,Paid
2847,4432,1858,579,2807.80,76.89,2026-02-22,Paid
2848,2312,509,1118,147.17,72.12,2025-12-23,Pending
2849,1232,2613,86,2833.90,131.59,2025-08-31,Paid
2850,2148,1426,407,1032.55,76.80,2025-03-25,Pending
2851,4822,1188,891,2233.48,128.76,2025-10-09,Pending
2852,4489,521,219,1257.76,107.41,2026-02-11,Pending
2853,2309,2640,464,286.64,132.03,2025-01-31,Pending
2854,901,1005,1112,2898.56,269.43,2025-08-09,Paid
2855,2374,2814,25,1271.42,82.59,2025-09-17,Pending
2856,1777,1737,667,2752.17,285.96,2025-05-31,Paid
2857,4447,1434,880,2863.57,223.08,2024-09-21,Paid
2858,336,1314,834,2863.61,119.91,2024-09-09,Pending
2859,841,812,108,2854.70,93.44,2024-12-05,Pending
2860,478,1188,271,987.30,32.80,2024-10-18,Pending
2861,4643,2680,47,2518.83,44.85,2025-08-18,Pending
2862,3143,515,956,1311.36,288.30,2025-06-14,Pending
2863,3946,1204,593,2422.10,23.08,2024-10-07,Pending
2864,4620,127,763,2526.14,36.84,2024-11-10,Paid
2865,3698,578,521,687.55,114.72,2025-12-14,Paid
2866,3692,2628,782,587.72,154.52,2024-08-30,Paid
2867,2133,1767,595,2540.57,284.02,2026-02-12,Pending
2868,4567,2309,335,331.76,132.56,2024-10-24,Pending
2869,5750,1509,868,2282.34,184.84,2025-04-28,Pending
2870,5303,1210,188,368.14,164.83,2024-10-22,Pending
2871,5940,2744,303,2541.03,257.03,2025-09-13,Paid
2872,795,2844,659,2429.55,175.18,2024-11-08,Paid
2873,5687,2572,397,1955.99,33.26,2025-09-27,Paid
2874,354,2856,418,1360.56,307.37,2025-03-30,Pending
2875,1267,1190,947,1995.32,303.20,2025-07-25,Pending
2876,4676,318,375,1062.60,248.21,2024-12-19,Paid
2877,3864,1327,444,1423.48,299.51,2025-07-26,Paid
2878,4405,807,113,1181.17,128.86,2026-01-14,Paid
2879,2423,1865,519,2655.07,301.23,2024-08-16,Paid
2880,5748,2889,834,1006.86,208.06,2024-12-18,Paid
2881,1102,2664,354,2802.65,55.76,2025-01-16,Paid
2882,1442,1379,797,1607.39,32.96,2025-11-20,Paid
2883,2020,1797,806,884.22,115.75,2024-10-25,Paid
2884,4815,1200,1099,775.30,240.65,2025-08-18,Paid
2885,4353,632,844,204.21,25.13,2025-04-12,Paid
2886,1309,1273,168,1040.45,139.52,2025-09-16,Pending
2887,2729,330,702,2395.29,269.97,2025-07-20,Pending
2888,4570,2819,493,1412.49,200.01,2025-02-22,Pending
2889,1465,1591,1043,1621.17,272.94,2024-09-15,Paid
2890,2855,2385,91,208.33,26.09,2025-09-22,Pending
2891,4661,2588,803,996.31,161.27,2025-05-21,Pending
2892,5743,548,876,2961.25,128.93,2026-02-26,Pending
2893,3726,2838,780,2658.36,88.32,2024-11-26,Paid
2894,5413,1446,1172,138.19,288.67,2024-10-09,Pending
2895,454,1634,865,1226.98,194.99,2024-09-15,Pending
2896,4416,2287,282,603.15,172.44,2025-07-20,Paid
2897,4328,1916,1116,1752.00,107.88,2025-09-22,Pending
2898,3106,2522,975,1390.10,275.48,2024-10-15,Pending
2899,1039,1922,1184,2617.04,247.83,2025-09-21,Pending
2900,5316,1775,211,1115.02,228.36,2025-04-02,Pending
2901,4448,2164,249,2618.18,237.31,2025-03-21,Paid
2902,3568,515,249,3064.90,221.20,2026-03-11,Pending
2903,5489,1515,615,514.78,84.59,2024-08-16,Paid
2904,3485,1014,601,564.02,147.62,2025-02-06,Pending
2905,756,2557,111,1146.58,265.36,2024-09-23,Paid
2906,4037,568,566,1833.70,91.07,2025-06-28,Paid
2907,5991,2945,865,1009.21,258.84,2025-01-05,Paid
2908,2551,2851,888,3055.35,34.05,2024-09-17,Pending
2909,5670,2992,226,2545.71,276.70,2025-12-18,Paid
2910,4635,131,295,417.21,138.63,2024-07-26,Pending
2911,2463,2937,183,2388.21,316.50,2024-08-14,Paid
2912,4632,141,648,2184.40,37.22,2025-03-07,Paid
2913,292,1271,833,1859.87,104.72,2024-09-14,Pending
2914,2527,1029,547,1965.04,125.12,2025-04-28,Paid
2915,3129,2441,1161,1075.58,138.27,2025-01-23,Pending
2916,5264,1745,1015,1744.73,70.77,2025-08-19,Pending
2917,1492,2048,34,1755.00,275.67,2024-09-09,Pending
2918,3890,1280,982,2353.51,222.31,2025-12-12,Pending
2919,4925,1578,637,1686.71,175.28,2024-11-29,Paid
2920,1633,2799,1011,1190.41,80.28,2024-07-26,Paid
2921,4658,2258,765,2311.97,76.77,2025-09-04,Paid
2922,3164,931,312,817.98,175.56,2025-07-25,Paid
2923,3725,1389,250,835.08,193.39,2025-11-24,Pending
2924,5660,1921,722,2827.60,144.25,2025-05-14,Pending
2925,5367,2792,823,1634.01,315.72,2024-08-16,Pending
2926,5339,1298,252,375.91,41.03,2025-06-08,Pending
2927,5216,2856,5,1900.37,133.41,2024-07-29,Paid
2928,4655,1747,881,509.07,25.76,2025-09-24,Paid
2929,2641,1317,29,2942.71,229.93,2025-10-31,Paid
2930,577,2663,720,1216.26,188.99,2025-05-03,Paid
2931,1528,1858,149,2873.04,303.13,2025-07-03,Pending
2932,1057,1893,38,1391.20,224.50,2025-03-02,Paid
2933,1309,2902,904,1346.88,34.60,2024-10-08,Pending
2934,3706,1645,188,1538.04,120.72,2025-03-07,Pending
2935,4775,1554,1124,2467.18,45.17,2024-09-15,Pending
2936,4436,337,144,392.28,106.99,2024-09-03,Paid
2937,2087,2438,601,2797.06,221.43,2025-06-22,Pending
2938,1253,1051,667,2594.61,79.79,2025-08-15,Pending
2939,5571,2775,54,1634.66,66.00,2025-08-08,Paid
2940,5014,1296,730,525.23,136.82,2025-09-22,Pending
2941,2905,2230,950,2541.70,99.40,2025-02-05,Pending
2942,534,499,25,1416.03,178.07,2024-10-04,Paid
2943,4353,423,1122,1334.92,289.90,2025-05-08,Pending
2944,2862,953,1104,2348.95,132.98,2025-08-16,Pending
2945,2323,149,380,3048.21,146.70,2024-11-16,Pending
2946,1242,1373,408,2793.49,84.71,2025-03-01,Pending
2947,1531,1386,844,1167.05,224.67,2026-01-25,Pending
2948,3802,2422,310,322.27,279.01,2026-03-06,Paid
2949,5428,1136,394,825.77,128.34,2024-07-22,Paid
2950,3799,993,226,798.44,64.38,2026-01-28,Pending
2951,1462,960,314,2292.37,35.99,2025-03-11,Pending
2952,2521,787,1112,925.06,157.66,2025-03-06,Paid
2953,3742,1806,224,801.46,298.68,2025-07-12,Pending
2954,2214,889,1059,2790.35,295.62,2024-08-18,Pending
2955,4460,1815,288,642.25,227.43,2025-07-09,Pending
2956,3323,2147,4,1055.89,79.50,2024-12-16,Paid
2957,4015,2130,372,210.30,40.47,2025-02-09,Paid
2958,3246,2774,790,609.56,316.19,2025-09-04,Paid
2959,3760,1323,71,492.23,83.62,2025-03-16,Pending
2960,5214,2164,174,178.29,263.31,2025-12-18,Paid
2961,3580,605,661,202.49,101.20,2025-01-11,Paid
2962,295,1211,1078,2865.80,111.42,2026-01-04,Pending
2963,869,2711,432,1144.02,39.41,2025-11-13,Paid
2964,5034,172,991,2872.10,165.17,2024-09-25,Paid
2965,2734,290,980,1670.73,60.53,2025-05-04,Pending
2966,1467,369,1017,2285.17,74.93,2025-05-24,Pending
2967,4738,82,818,1214.69,155.36,2025-03-30,Pending
2968,4074,819,465,2649.86,119.25,2025-03-03,Paid
2969,3763,1827,197,1358.09,232.37,2025-12-24,Pending
2970,803,921,475,149.37,151.38,2025-09-14,Pending
2971,525,1828,204,1743.33,34.52,2025-12-13,Pending
2972,3411,2736,1049,3036.39,24.76,2025-03-17,Pending
2973,2143,1079,111,2981.49,276.33,2024-11-06,Paid
2974,4196,233,241,2028.08,255.83,2025-06-21,Paid
2975,5155,1178,197,2584.20,225.37,2024-12-23,Paid
2976,343,1987,932,3086.46,111.97,2024-12-14,Pending
2977,5663,369,1159,1251.84,182.69,2025-10-27,Pending
2978,2572,2664,1179,2137.08,226.95,2026-02-04,Pending
2979,1221,1962,462,1957.95,239.74,2025-09-05,Paid
2980,234,2888,1067,975.73,260.62,2024-09-15,Paid
2981,1821,2207,542,111.35,251.87,2025-10-08,Pending
2982,196,1334,130,2660.55,254.35,2024-11-18,Paid
2983,5434,1848,409,154.23,132.82,2025-07-19,Pending
2984,5660,264,928,1522.30,219.90,2025-07-22,Paid
2985,5929,2957,690,2514.82,56.55,2026-03-06,Paid
2986,339,1820,386,1885.58,45.55,2025-04-14,Pending
2987,3949,2139,136,2534.48,137.09,2025-03-19,Paid
2988,4007,979,494,369.59,120.69,2025-11-14,Pending
2989,3580,428,1074,418.55,210.08,2024-09-29,Pending
2990,2744,1328,878,2921.75,273.84,2025-09-13,Pending
2991,162,1020,62,1784.48,243.21,2025-09-12,Paid
2992,4277,432,448,1495.28,90.25,2025-07-30,Pending
2993,100,1265,417,465.05,232.78,2026-03-01,Pending
2994,686,2935,850,2012.97,34.88,2026-03-03,Paid
2995,77,568,1081,2502.90,318.71,2026-02-20,Paid
2996,3543,206,1000,1522.01,283.86,2025-12-06,Paid
2997,2489,1222,729,2130.18,65.44,2025-10-09,Pending
2998,2201,60,886,1193.00,296.56,2024-08-15,Paid
2999,65,2793,709,2383.60,297.39,2025-12-27,Paid
3000,719,2105,698,2863.34,211.27,2024-09-22,Pending
3001,555,25,91,2806.24,179.71,2026-01-26,Paid
3002,5225,1793,525,2028.37,58.28,2025-11-10,Pending
3003,5427,51,1172,429.28,181.42,2025-06-22,Paid
3004,3038,524,595,538.95,274.68,2025-01-09,Paid
3005,3671,1451,1127,2758.72,82.37,2024-11-09,Paid
3006,2126,2601,894,312.68,287.82,2025-09-08,Pending
3007,3539,2342,8,1344.17,138.72,2025-08-15,Pending
3008,5778,2165,1102,1223.12,317.67,2025-06-27,Paid
3009,3665,942,649,1874.69,159.78,2025-04-23,Paid
3010,5956,354,757,955.69,300.37,2026-02-18,Pending
3011,2430,1722,1063,550.27,249.11,2026-01-20,Pending
3012,2328,2114,439,590.83,81.21,2024-12-09,Paid
3013,4573,1329,537,1188.23,224.77,2026-02-26,Paid
3014,1089,2798,840,833.82,115.39,2026-02-22,Paid
3015,2226,2505,579,540.93,166.81,2024-10-06,Paid
3016,2036,2289,76,2879.54,132.10,2026-02-14,Paid
3017,2140,2930,976,1109.42,267.63,2026-03-05,Pending
3018,1065,262,1147,107.31,224.62,2024-08-14,Paid
3019,2454,563,889,1437.88,244.02,2025-12-31,Pending
3020,2800,2640,101,2336.43,144.08,2026-03-07,Paid
3021,643,1669,447,119.97,112.29,2025-01-08,Pending
3022,620,365,344,1688.86,67.76,2025-04-30,Pending
3023,4084,184,172,1098.79,119.50,2026-02-26,Pending
3024,5370,2954,925,2134.88,188.18,2024-07-28,Pending
3025,494,1576,776,1435.95,48.10,2024-09-12,Pending
3026,2659,354,202,2661.49,246.76,2026-01-05,Pending
3027,4075,1843,501,2995.40,215.87,2025-03-31,Pending
3028,4920,661,807,2092.29,66.14,2024-11-23,Paid
3029,2273,2305,89,2448.62,292.82,2026-01-12,Pending
3030,1892,804,84,2960.67,96.17,2025-10-31,Pending
3031,4785,878,16,2361.53,130.14,2025-12-22,Paid
3032,3651,1116,150,1190.52,141.06,2024-09-20,Paid
3033,2231,1802,960,2307.37,215.82,2025-09-15,Pending
3034,3584,623,399,1515.00,163.86,2025-01-13,Paid
3035,1501,1055,783,942.10,285.13,2026-01-19,Paid
3036,741,2781,1020,1038.45,282.66,2025-11-29,Paid
3037,3151,391,865,491.29,109.53,2025-04-24,Paid
3038,4032,607,154,586.88,204.72,2025-08-06,Paid
3039,1796,1046,292,2524.42,54.83,2025-07-03,Paid
3040,4625,2121,859,1168.83,158.78,2025-03-08,Paid
3041,1001,1170,354,1572.05,37.09,2025-05-27,Paid
3042,1101,260,724,2189.64,24.78,2025-08-18,Paid
3043,3344,2018,23,1898.74,316.57,2025-10-18,Paid
3044,4363,31,1125,890.34,232.13,2026-03-06,Pending
3045,3947,1415,1181,1661.04,126.53,2025-02-02,Pending
3046,5158,1089,531,2473.54,319.96,2025-07-11,Pending
3047,5722,954,503,2232.12,202.14,2024-10-05,Pending
3048,3666,2598,765,2725.73,250.44,2025-10-02,Pending
3049,4916,1423,1125,184.48,180.12,2025-07-05,Paid
3050,3228,2372,842,1619.81,106.01,2025-10-11,Paid
3051,2429,2471,1183,519.10,310.03,2025-05-27,Pending
3052,762,2109,128,341.76,58.37,2026-03-13,Paid
3053,1017,2149,884,1177.86,280.66,2025-01-04,Pending
3054,4563,2483,650,2126.69,265.74,2024-12-15,Paid
3055,413,2337,717,755.93,58.26,2025-10-29,Pending
3056,929,1874,29,1549.42,144.14,2024-09-29,Pending
3057,5388,2362,356,1925.96,221.19,2025-05-30,Paid
3058,2079,1868,297,2826.09,105.65,2025-08-05,Pending
3059,4313,2183,197,1172.55,141.04,2024-09-25,Pending
3060,5305,4,404,778.82,226.82,2025-06-24,Pending
3061,3095,1502,1158,1626.32,61.49,2024-10-07,Paid
3062,2168,864,318,2689.16,107.97,2025-08-04,Paid
3063,4532,1787,867,733.43,110.11,2026-03-08,Pending
3064,1283,2736,842,620.02,116.37,2025-06-22,Pending
3065,329,1141,1049,236.13,262.08,2025-07-25,Pending
3066,2000,1663,79,2497.24,299.40,2025-08-13,Pending
3067,2628,2377,1193,1024.86,216.44,2025-05-06,Pending
3068,4264,997,41,673.87,53.28,2025-06-05,Paid
3069,1215,1705,1103,472.68,174.00,2025-12-09,Pending
3070,5027,1788,674,2592.98,26.33,2025-11-02,Pending
3071,4804,1935,56,984.56,98.96,2025-11-23,Pending
3072,3590,1134,963,1512.29,267.50,2025-08-22,Pending
3073,2286,2438,23,3087.01,103.09,2025-11-15,Pending
3074,1246,1345,942,2250.58,260.19,2025-11-28,Paid
3075,565,550,808,2273.54,295.24,2025-06-24,Paid
3076,5,1677,1140,554.14,208.86,2026-03-04,Paid
3077,1304,123,1001,1061.39,169.05,2025-05-10,Pending
3078,2510,1786,315,1678.70,211.86,2025-09-17,Paid
3079,4006,1694,1077,1860.47,99.16,2024-09-02,Pending
3080,5849,645,489,2042.11,317.11,2025-04-07,Paid
3081,4231,1409,956,865.25,150.42,2025-06-16,Pending
3082,4859,1661,9,2664.32,151.95,2025-01-01,Pending
3083,17,413,828,1288.14,251.30,2026-01-04,Pending
3084,2631,2193,953,2158.02,71.49,2025-11-05,Pending
3085,5035,1112,825,1329.86,280.18,2025-02-19,Paid
3086,3321,2197,930,1312.67,255.10,2025-02-26,Paid
3087,3199,224,113,1276.91,37.94,2024-08-31,Pending
3088,3727,2218,291,2648.58,88.97,2025-08-24,Pending
3089,2115,532,835,2087.24,279.66,2024-11-26,Paid
3090,5116,1582,882,1254.11,103.79,2025-04-02,Paid
3091,3079,2345,558,685.23,211.45,2025-09-21,Pending
3092,5271,1442,140,2816.31,206.12,2025-12-07,Paid
3093,5976,2536,856,2664.12,38.65,2025-09-10,Pending
3094,2737,2818,470,639.67,239.18,2026-01-10,Paid
3095,4077,1612,804,2636.00,28.73,2024-12-14,Paid
3096,1454,1696,481,3053.12,305.62,2024-08-11,Paid
3097,3050,2322,504,1456.73,230.91,2025-10-25,Pending
3098,4835,142,1124,691.06,266.81,2025-11-20,Pending
3099,3379,2350,659,1532.90,138.61,2025-04-17,Pending
3100,1317,2269,685,2229.54,89.43,2026-01-25,Paid
3101,5542,758,316,925.82,66.20,2025-04-21,Paid
3102,3461,194,12,374.60,60.42,2024-10-14,Paid
3103,3858,1858,650,1441.12,184.06,2024-09-13,Pending
3104,265,2006,616,2481.55,241.45,2025-12-05,Pending
3105,1861,1610,82,264.28,201.29,2025-12-18,Paid
3106,4939,1667,1168,878.51,49.90,2025-01-29,Paid
3107,4703,388,860,2918.04,261.05,2025-08-13,Pending
3108,72,2700,111,1305.95,234.23,2025-08-31,Pending
3109,2325,1895,967,1329.90,308.01,2025-07-05,Pending
3110,1651,2542,1103,3017.04,95.10,2024-11-01,Pending
3111,3652,1457,136,2278.01,92.26,2025-11-22,Paid
3112,1996,163,577,2021.99,70.65,2026-02-20,Pending
3113,2901,793,1105,728.92,300.84,2025-08-22,Pending
3114,3904,1289,789,2627.94,183.92,2025-08-08,Paid
3115,21,2157,34,2479.75,170.54,2025-10-21,Paid
3116,4511,2237,225,2095.74,206.61,2025-04-26,Paid
3117,2266,1688,566,2395.58,147.19,2025-09-25,Pending
3118,1068,2954,148,2842.87,156.02,2026-02-03,Paid
3119,1725,1126,519,2346.99,30.97,2025-08-15,Paid
3120,2208,1896,128,1686.50,178.80,2025-06-07,Paid
3121,1146,1360,733,1857.68,96.55,2025-06-01,Paid
3122,3289,249,356,871.75,192.61,2025-05-31,Paid
3123,5936,561,519,203.45,264.73,2024-09-20,Paid
3124,2969,1924,805,1944.78,98.39,2025-10-24,Paid
3125,353,1975,59,2994.49,48.01,2024-11-07,Pending
3126,4451,2159,875,387.22,235.64,2026-02-16,Pending
3127,192,1415,521,1896.50,144.51,2026-03-12,Paid
3128,3255,939,584,1977.22,60.27,2024-09-11,Paid
3129,3604,2988,967,1559.80,238.62,2025-02-22,Pending
3130,2097,999,596,705.93,160.16,2025-01-25,Paid
3131,1303,2894,68,2769.50,208.41,2025-11-10,Paid
3132,2820,2456,434,1825.58,152.97,2026-01-28,Pending
3133,4058,1192,479,1658.99,56.53,2025-03-02,Pending
3134,2823,1002,695,1040.07,254.55,2026-02-09,Paid
3135,5149,1675,983,2546.65,29.77,2025-03-28,Pending
3136,490,1821,1079,2325.85,29.32,2025-07-21,Pending
3137,4792,443,447,1437.79,241.12,2024-12-17,Paid
3138,5493,2391,302,3077.15,166.06,2024-07-29,Pending
3139,3112,2804,544,1603.68,22.52,2025-04-23,Paid
3140,5505,1668,690,811.00,149.15,2026-02-10,Paid
3141,1910,572,973,102.98,288.45,2024-11-07,Paid
3142,3774,1263,688,762.15,89.55,2025-03-19,Paid
3143,2247,1860,1151,3001.17,111.84,2025-02-26,Pending
3144,4350,651,859,1467.48,155.64,2025-12-29,Paid
3145,41,595,618,414.21,83.38,2025-12-27,Paid
3146,3466,481,709,2493.21,146.76,2025-04-07,Pending
3147,2059,139,645,2621.05,221.13,2025-08-03,Pending
3148,2863,1113,120,1540.29,205.12,2025-09-13,Pending
3149,5870,1604,355,243.92,90.99,2024-09-01,Pending
3150,3998,2474,1041,2294.63,208.69,2025-05-09,Pending
3151,5720,2273,698,1928.06,70.58,2025-03-23,Pending
3152,4219,2625,1,125.26,109.01,2025-04-07,Pending
3153,557,417,164,797.17,190.13,2025-09-14,Pending
3154,2846,1465,874,650.34,279.40,2025-11-11,Paid
3155,3766,74,100,2526.05,79.78,2025-06-02,Paid
3156,2370,1598,837,1688.70,189.93,2024-10-05,Pending
3157,3448,804,143,3024.85,291.45,2025-04-23,Pending
3158,3620,625,617,710.88,307.26,2025-08-17,Paid
3159,635,908,460,3007.31,277.11,2024-09-05,Pending
3160,5743,2682,704,2342.18,177.69,2025-11-14,Paid
3161,4340,2555,296,2186.37,135.75,2025-07-19,Paid
3162,5708,2071,713,2198.65,40.98,2025-12-08,Paid
3163,922,258,378,1531.71,82.40,2025-11-14,Paid
3164,2269,2990,489,1945.33,294.68,2024-11-02,Paid
3165,3063,2143,1134,942.90,218.87,2025-02-06,Paid
3166,5947,2307,652,2506.22,204.35,2025-12-24,Paid
3167,922,265,530,537.94,190.04,2024-08-16,Pending
3168,1526,664,669,2444.87,78.87,2025-02-05,Paid
3169,4265,916,1057,781.34,294.00,2025-09-03,Paid
3170,4918,1605,644,1472.57,109.88,2026-01-02,Pending
3171,5629,1178,619,182.36,315.29,2024-09-08,Paid
3172,5301,1619,330,1804.22,238.19,2025-11-08,Paid
3173,391,1702,852,1034.10,253.19,2025-07-14,Paid
3174,810,2094,1064,1241.63,256.76,2025-11-08,Pending
3175,767,1935,81,1799.95,47.29,2025-03-12,Paid
3176,5510,1107,1008,1774.40,241.52,2025-09-16,Paid
3177,1652,2004,761,175.89,47.14,2024-12-02,Pending
3178,443,2383,862,1431.98,35.88,2026-02-27,Paid
3179,2873,1101,493,1033.97,211.82,2024-10-31,Pending
3180,3151,2263,959,1394.77,240.54,2024-10-28,Paid
3181,1087,1441,614,676.39,200.05,2024-09-08,Pending
3182,364,1603,575,862.33,78.13,2025-06-09,Paid
3183,5583,871,196,470.77,128.28,2025-08-08,Pending
3184,5887,362,1133,1910.05,163.87,2025-10-01,Paid
3185,5525,1045,174,1921.47,249.15,2025-05-10,Paid
3186,2458,992,521,131.27,187.31,2025-03-24,Pending
3187,1040,2308,1130,2558.92,211.21,2025-10-29,Paid
3188,3690,676,894,2891.40,298.06,2025-05-30,Paid
3189,1946,2753,663,2116.46,203.89,2025-07-23,Pending
3190,2313,2610,1141,1242.41,308.28,2025-10-09,Paid
3191,400,470,876,2707.31,299.83,2025-11-30,Pending
3192,4986,1226,952,1984.30,27.98,2024-08-10,Pending
3193,3733,2094,1058,2443.71,195.50,2026-01-11,Pending
3194,5951,2974,310,1691.40,120.84,2025-09-01,Pending
3195,5397,2506,200,898.42,103.70,2025-07-30,Paid
3196,4457,2145,693,1937.51,46.35,2024-11-06,Paid
3197,4800,2595,1133,300.09,299.01,2026-01-02,Pending
3198,5611,1407,716,2912.00,80.22,2024-12-04,Pending
3199,3915,1554,45,2094.64,276.17,2025-04-27,Paid
3200,2538,71,154,831.31,282.23,2025-03-08,Pending
3201,323,747,965,680.95,112.62,2025-10-25,Pending
3202,4865,2494,959,1712.06,136.34,2025-10-18,Pending
3203,2211,1928,1051,2961.85,44.30,2025-08-12,Paid
3204,3610,2664,1057,1740.62,243.99,2025-11-13,Paid
3205,2960,1106,90,2573.92,76.26,2024-10-30,Pending
3206,5425,982,455,311.01,142.73,2024-11-16,Paid
3207,887,346,177,1067.24,233.11,2025-07-14,Paid
3208,1470,2389,331,555.97,318.92,2024-11-25,Paid
3209,1340,1054,112,1004.52,283.06,2024-08-20,Pending
3210,2088,2987,640,3094.13,265.68,2025-11-01,Pending
3211,3675,265,224,585.16,308.14,2025-11-21,Pending
3212,145,504,508,888.32,269.47,2025-03-03,Paid
3213,1174,1248,996,362.24,192.23,2025-12-24,Paid
3214,3291,1102,216,2046.44,132.96,2025-12-29,Pending
3215,713,2304,492,1548.57,65.92,2025-07-20,Pending
3216,5744,791,26,1605.53,39.42,2025-04-30,Pending
3217,1558,197,1075,1217.86,311.99,2025-05-19,Paid
3218,1244,1503,836,741.97,286.03,2024-09-12,Pending
3219,4509,1330,1026,2742.94,195.83,2025-06-26,Pending
3220,1643,1274,791,2247.58,31.69,2025-10-15,Paid
3221,1483,1010,1084,1566.02,116.83,2025-05-18,Pending
3222,4273,2609,492,1373.35,278.45,2026-03-07,Paid
3223,1326,2332,992,1897.41,199.90,2024-09-20,Pending
3224,3144,606,469,459.04,170.25,2025-05-18,Paid
3225,2116,2186,910,3037.44,95.39,2025-05-25,Pending
3226,3742,2320,751,434.52,264.43,2024-09-27,Pending
3227,3851,1513,239,1451.98,225.69,2025-08-15,Paid
3228,4713,1112,1177,2168.20,240.79,2025-04-29,Pending
3229,2411,2836,1112,2993.09,155.52,2025-01-04,Paid
3230,5575,1931,429,2889.04,253.91,2025-10-31,Pending
3231,5211,2884,12,2304.40,135.31,2025-10-25,Pending
3232,4968,2054,66,2040.04,68.53,2025-11-20,Pending
3233,1688,967,718,2613.77,131.17,2024-10-04,Paid
3234,4518,529,649,458.60,238.87,2025-10-06,Pending
3235,3013,981,33,1418.79,218.54,2025-04-09,Pending
3236,1802,249,960,2119.60,146.31,2025-04-28,Paid
3237,1303,1227,804,200.74,93.81,2025-12-16,Paid
3238,4136,1007,618,349.92,76.99,2026-02-08,Paid
3239,5433,2468,655,400.75,172.94,2025-12-17,Pending
3240,1130,1842,1187,1898.91,116.72,2025-05-29,Pending
3241,4910,896,113,2909.88,190.65,2026-03-06,Pending
