freelancer_id,country,region,primary_skill_category,experience_level,hourly_rate,join_date,subscription_type,rating,total_projects_completed
1870,UK,Europe,Data & AI,Beginner,30.66,2024-09-24,Free,3.6,24
1871,Germany,Asia,Data & AI,Intermediate,94.72,2023-10-04,Pro,3.7,14
1872,USA,Europe,Cloud,Expert,42.54,2025-04-18,Pro,3.6,4
1873,Germany,South America,Web Development,Intermediate,54.87,2023-09-16,Pro,4.5,19
1874,India,Europe,Web Development,Expert,60.88,2026-01-30,Free,3.0,14
1875,Australia,Europe,Web Development,Expert,41.01,2024-09-02,Elite,3.7,39
1876,India,Asia,Content,Expert,72.63,2025-04-17,Free,4.8,7
1877,Germany,Asia,Marketing,Expert,50.12,2025-10-06,Elite,4.9,38
1878,Australia,Europe,Marketing,Intermediate,88.41,2025-12-11,Elite,4.0,32
1879,Germany,North America,Data & AI,Beginner,74.14,2025-10-03,Pro,3.2,27
1880,Australia,Europe,Marketing,Beginner,77.63,2025-01-29,Elite,3.6,14
1881,Germany,Europe,Content,Intermediate,20.15,2024-12-28,Free,3.4,36
1882,Singapore,Europe,Content,Beginner,52.60,2025-05-19,Pro,3.5,44
1883,Brazil,Asia,Content,Beginner,99.91,2024-03-15,Elite,4.3,33
1884,Canada,South America,Marketing,Beginner,98.34,2024-05-28,Pro,3.3,41
1885,Brazil,Asia,Marketing,Intermediate,79.23,2024-04-23,Pro,4.2,24
1886,Brazil,Europe,Data & AI,Beginner,61.01,2024-07-31,Free,4.9,19
1887,Singapore,Asia,Data & AI,Beginner,30.01,2023-10-22,Free,3.5,42
1888,Brazil,South America,Content,Intermediate,78.27,2025-06-16,Free,4.7,23
1889,Singapore,Asia,Web Development,Intermediate,82.49,2023-12-25,Free,3.1,17
1890,Singapore,South America,Web Development,Beginner,20.22,2024-12-31,Free,3.6,24
1891,Singapore,Europe,UI/UX,Intermediate,71.61,2024-12-20,Pro,3.5,33
1892,Brazil,South America,Marketing,Intermediate,55.31,2025-07-04,Pro,3.8,49
1893,Brazil,Europe,Cloud,Beginner,62.30,2024-08-08,Free,3.1,11
1894,UK,Europe,Content,Expert,24.93,2024-09-22,Elite,3.2,21
1895,USA,Asia,Web Development,Intermediate,89.52,2024-02-24,Pro,4.5,34
1896,India,South America,UI/UX,Expert,98.75,2025-05-03,Pro,3.3,1
1897,USA,Europe,Web Development,Beginner,86.74,2024-11-28,Pro,3.1,33
1898,Germany,South America,Web Development,Expert,94.28,2025-08-31,Pro,5.0,8
1899,Brazil,Europe,Cloud,Intermediate,88.15,2023-09-29,Free,3.5,18
1900,Australia,Europe,Data & AI,Beginner,26.06,2024-11-27,Free,3.8,27
1901,Australia,North America,Data & AI,Expert,96.88,2025-06-26,Pro,3.2,14
1902,Canada,South America,Marketing,Expert,39.51,2024-09-05,Elite,4.8,47
1903,Brazil,South America,Cloud,Expert,24.82,2023-10-31,Pro,4.6,43
1904,India,Europe,Content,Intermediate,50.75,2024-06-08,Free,3.4,33
1905,Australia,South America,Data & AI,Expert,61.86,2025-07-24,Free,4.2,19
1906,UK,North America,Web Development,Expert,35.07,2024-01-13,Free,4.0,12
1907,Australia,Asia,Content,Beginner,83.57,2023-08-31,Free,4.3,0
1908,UK,Europe,Marketing,Expert,24.48,2024-11-02,Elite,4.8,24
1909,India,Asia,Marketing,Expert,31.04,2023-08-20,Elite,3.6,14
1910,USA,Europe,Cloud,Expert,88.42,2024-10-13,Elite,3.2,32
1911,Germany,Europe,Cloud,Expert,81.16,2025-11-03,Free,4.9,36
1912,UK,Europe,Content,Beginner,77.78,2026-03-05,Pro,3.8,39
1913,Singapore,Europe,Web Development,Expert,95.59,2025-03-02,Pro,3.1,47
1914,Singapore,North America,Web Development,Expert,79.53,2024-07-02,Pro,3.2,32
1915,Singapore,North America,Data & AI,Intermediate,96.87,2024-02-03,Elite,3.1,49
1916,UK,Europe,Cloud,Expert,60.25,2024-05-03,Pro,3.3,26
1917,Brazil,South America,Cloud,Intermediate,71.48,2024-07-20,Elite,4.8,40
1918,UK,Europe,Web Development,Beginner,67.36,2025-06-13,Elite,3.1,17
1919,Singapore,North America,Data & AI,Expert,85.28,2025-03-14,Free,4.6,39
1920,Germany,Asia,Marketing,Beginner,71.48,2026-01-16,Elite,5.0,40
1921,USA,Europe,Content,Expert,48.24,2025-06-27,Pro,3.8,35
1922,USA,North America,Data & AI,Intermediate,87.40,2024-08-20,Pro,4.3,34
1923,Australia,South America,Web Development,Beginner,46.49,2024-08-21,Pro,3.5,0
1924,Germany,Asia,Web Development,Expert,41.31,2025-08-02,Elite,3.6,14
1925,Singapore,South America,Content,Expert,36.67,2026-02-23,Pro,3.7,20
1926,Canada,South America,Marketing,Expert,47.87,2025-07-28,Free,3.7,31
1927,Germany,Asia,Web Development,Intermediate,32.99,2024-05-05,Pro,3.9,12
1928,Australia,North America,Web Development,Beginner,67.64,2023-09-06,Free,4.1,2
1929,Brazil,North America,Web Development,Expert,94.11,2025-06-22,Pro,4.1,28
1930,India,Asia,Content,Expert,75.58,2025-04-02,Pro,4.4,27
1931,Canada,Europe,Data & AI,Beginner,54.75,2024-12-06,Free,4.2,29
1932,UK,Europe,Content,Expert,74.57,2024-11-14,Elite,4.3,23
1933,Australia,Asia,Data & AI,Expert,71.02,2025-02-12,Elite,3.8,50
1934,India,Asia,Web Development,Beginner,62.24,2025-03-31,Pro,3.9,26
1935,Australia,North America,UI/UX,Intermediate,68.77,2025-11-11,Pro,4.4,12
1936,Brazil,Asia,Content,Intermediate,47.02,2023-10-21,Elite,3.1,4
1937,Brazil,Asia,Content,Expert,48.83,2025-11-05,Elite,4.4,47
1938,Singapore,South America,Marketing,Beginner,32.71,2024-02-13,Free,4.5,0
1939,UK,Asia,Cloud,Beginner,91.34,2025-02-28,Free,3.4,40
1940,Brazil,Europe,Data & AI,Intermediate,65.54,2023-07-09,Elite,4.6,12
1941,Singapore,Europe,Content,Expert,93.22,2025-02-15,Free,4.5,20
1942,India,Asia,Data & AI,Beginner,38.62,2023-07-29,Pro,4.9,34
1943,Brazil,North America,Cloud,Beginner,34.05,2023-07-23,Elite,3.4,43
1944,UK,Asia,Data & AI,Beginner,36.56,2025-07-05,Pro,5.0,4
1945,Germany,Europe,UI/UX,Beginner,28.83,2024-06-17,Pro,3.7,27
1946,UK,South America,Marketing,Expert,27.54,2024-05-18,Elite,4.7,28
1947,Brazil,South America,Data & AI,Expert,47.48,2025-04-02,Free,4.6,43
1948,Brazil,South America,Web Development,Expert,99.37,2025-03-01,Pro,3.7,34
1949,Australia,North America,Data & AI,Intermediate,78.06,2026-02-15,Elite,3.1,14
1950,Brazil,Asia,Cloud,Expert,24.32,2024-08-02,Elite,4.5,47
1951,India,Asia,Content,Beginner,59.79,2025-01-20,Free,3.4,46
1952,India,Europe,Cloud,Beginner,37.65,2025-06-12,Pro,3.7,17
1953,USA,Asia,Web Development,Expert,46.97,2025-04-14,Free,3.8,28
1954,USA,North America,Web Development,Beginner,91.41,2023-07-24,Pro,3.4,28
1955,Brazil,Asia,UI/UX,Expert,57.50,2024-06-11,Elite,3.6,10
1956,Australia,Europe,Cloud,Intermediate,48.75,2026-02-10,Pro,4.0,50
1957,Australia,Europe,Web Development,Intermediate,54.43,2024-10-15,Elite,4.0,44
1958,USA,North America,Cloud,Expert,67.41,2023-07-31,Elite,4.5,25
1959,UK,North America,Marketing,Beginner,82.41,2023-10-27,Elite,3.5,38
1960,UK,South America,Cloud,Intermediate,21.22,2025-09-06,Elite,4.6,41
1961,USA,Europe,Data & AI,Beginner,92.32,2024-12-31,Free,4.4,26
1962,Brazil,North America,Cloud,Intermediate,76.61,2024-03-02,Elite,3.0,9
1963,India,South America,Cloud,Beginner,52.41,2024-09-22,Free,4.0,10
1964,India,Asia,UI/UX,Intermediate,66.00,2024-12-18,Pro,4.1,45
1965,USA,Asia,Cloud,Expert,61.58,2025-12-19,Pro,3.4,43
1966,Australia,Asia,Data & AI,Expert,57.11,2025-03-11,Free,3.5,6
1967,Canada,Europe,UI/UX,Beginner,34.73,2023-12-18,Pro,4.4,10
1968,Brazil,North America,Cloud,Expert,60.22,2024-07-29,Pro,4.2,49
1969,UK,South America,Cloud,Intermediate,57.58,2026-01-13,Free,4.7,17
1970,Brazil,North America,Web Development,Intermediate,80.46,2025-05-21,Pro,4.2,23
1971,India,Europe,Content,Beginner,50.79,2024-11-12,Elite,3.4,46
1972,Brazil,Asia,Cloud,Intermediate,96.79,2023-07-20,Elite,3.5,40
1973,Germany,Asia,Cloud,Beginner,25.49,2026-02-21,Free,3.4,17
1974,Brazil,South America,Content,Expert,88.82,2025-06-03,Free,4.5,40
1975,Singapore,South America,Marketing,Intermediate,26.23,2024-12-28,Pro,3.0,11
1976,Germany,North America,Web Development,Beginner,86.49,2025-04-17,Free,5.0,49
1977,UK,North America,Marketing,Expert,70.02,2025-03-15,Elite,4.5,32
1978,Singapore,Europe,Content,Expert,83.05,2025-11-30,Pro,4.2,39
1979,India,Europe,Cloud,Intermediate,67.04,2023-10-14,Elite,4.7,22
1980,India,North America,Content,Expert,47.50,2025-12-25,Pro,4.9,25
1981,Singapore,North America,UI/UX,Intermediate,98.16,2024-02-06,Free,4.0,1
1982,Singapore,Asia,Cloud,Expert,83.51,2025-07-12,Pro,3.1,38
1983,UK,South America,Content,Intermediate,93.07,2024-02-15,Elite,4.4,20
1984,Germany,Asia,Web Development,Intermediate,96.38,2026-01-08,Free,3.9,28
1985,USA,South America,Marketing,Intermediate,60.64,2025-05-26,Free,3.4,30
1986,Australia,Asia,Cloud,Intermediate,92.97,2025-10-17,Elite,3.4,17
1987,Australia,South America,UI/UX,Intermediate,82.50,2024-11-13,Free,3.2,34
1988,Canada,Asia,Cloud,Intermediate,26.52,2025-06-21,Elite,3.7,11
1989,UK,Europe,Web Development,Beginner,58.42,2024-02-17,Elite,3.0,48
1990,India,North America,Cloud,Beginner,70.41,2025-08-10,Free,4.1,46
1991,USA,Asia,Data & AI,Intermediate,72.00,2024-01-26,Elite,3.9,29
1992,India,South America,Cloud,Intermediate,93.38,2024-01-17,Elite,4.7,25
1993,USA,South America,Data & AI,Beginner,58.54,2025-08-13,Pro,5.0,45
1994,Brazil,South America,Data & AI,Intermediate,29.76,2025-07-25,Pro,4.2,47
1995,India,South America,Content,Expert,58.37,2025-03-25,Pro,3.4,47
1996,Canada,Europe,Marketing,Intermediate,59.02,2025-03-14,Pro,4.4,12
1997,UK,South America,Content,Intermediate,25.37,2025-02-08,Free,4.5,3
1998,USA,South America,Web Development,Beginner,60.50,2025-10-27,Free,4.6,8
1999,Singapore,Asia,Web Development,Intermediate,42.73,2025-12-03,Pro,4.0,15
2000,India,South America,Marketing,Intermediate,70.36,2025-01-01,Elite,4.7,42
2001,Australia,Asia,UI/UX,Beginner,32.40,2025-08-12,Free,4.3,21
2002,UK,South America,Marketing,Intermediate,81.21,2023-09-07,Pro,3.4,42
2003,Brazil,North America,Content,Expert,64.18,2024-08-11,Free,4.4,28
2004,India,North America,UI/UX,Expert,83.25,2024-03-16,Pro,4.0,8
2005,UK,Europe,Marketing,Beginner,70.44,2024-06-28,Free,3.8,15
2006,USA,North America,Content,Intermediate,65.54,2025-02-16,Elite,3.8,6
2007,Australia,North America,Cloud,Intermediate,21.24,2025-07-01,Pro,3.3,8
2008,India,Asia,Data & AI,Beginner,36.38,2024-04-08,Elite,3.3,35
2009,Canada,North America,Data & AI,Beginner,85.56,2025-08-19,Elite,3.8,22
2010,Canada,Asia,Content,Intermediate,96.22,2024-12-15,Elite,4.0,5
2011,Brazil,Asia,Data & AI,Expert,30.40,2024-01-25,Elite,4.0,29
2012,USA,Asia,Content,Beginner,38.91,2023-07-19,Pro,3.3,44
2013,India,Europe,Marketing,Intermediate,91.47,2024-05-06,Pro,3.6,3
2014,India,Asia,Data & AI,Beginner,31.90,2023-09-20,Free,3.7,33
2015,Canada,North America,Content,Beginner,75.82,2025-07-08,Elite,4.1,15
2016,India,Europe,Cloud,Intermediate,86.35,2023-08-06,Elite,4.8,13
2017,Germany,North America,UI/UX,Expert,61.79,2025-05-13,Elite,3.5,29
2018,UK,Asia,Web Development,Beginner,84.10,2025-07-23,Elite,4.0,3
2019,Australia,North America,Web Development,Expert,37.33,2025-07-04,Elite,4.1,22
2020,Canada,Europe,Web Development,Expert,49.63,2023-10-08,Pro,3.3,13
2021,USA,Asia,Data & AI,Beginner,40.41,2025-03-17,Free,4.9,26
2022,Australia,Europe,Cloud,Intermediate,91.38,2025-03-12,Pro,4.8,2
2023,UK,North America,Content,Beginner,76.14,2023-08-16,Pro,3.9,4
2024,USA,Europe,Cloud,Intermediate,27.82,2024-01-19,Free,4.5,18
2025,Germany,South America,Cloud,Expert,61.13,2024-05-15,Free,3.6,9
2026,Australia,South America,Content,Expert,47.29,2025-02-08,Pro,4.1,31
2027,USA,North America,Marketing,Intermediate,26.99,2025-12-19,Elite,3.4,2
2028,Singapore,North America,Data & AI,Beginner,28.70,2025-09-04,Pro,4.6,16
2029,Canada,Europe,Marketing,Expert,30.44,2023-06-29,Free,4.4,23
2030,Germany,Asia,Content,Intermediate,38.27,2025-05-04,Free,3.0,14
2031,Canada,Asia,Data & AI,Beginner,51.33,2025-03-30,Free,3.7,1
2032,USA,Europe,Web Development,Beginner,40.76,2025-09-08,Free,4.7,25
2033,Canada,South America,Data & AI,Expert,27.28,2025-10-30,Free,4.0,18
2034,Brazil,Europe,Marketing,Intermediate,84.39,2024-08-07,Pro,3.0,22
2035,Canada,South America,UI/UX,Intermediate,44.35,2026-01-08,Elite,4.8,10
2036,UK,South America,Content,Expert,99.17,2025-04-12,Pro,4.3,47
2037,Germany,South America,Marketing,Beginner,22.70,2025-01-15,Pro,3.4,10
2038,Singapore,Europe,Cloud,Expert,28.85,2026-02-10,Pro,4.4,21
2039,Australia,South America,Data & AI,Intermediate,43.30,2025-11-13,Free,4.4,17
2040,Singapore,Europe,Marketing,Expert,69.40,2024-10-29,Free,3.0,30
2041,Australia,Europe,Web Development,Beginner,80.62,2024-11-17,Free,4.0,8
2042,Brazil,Europe,UI/UX,Intermediate,55.06,2025-02-21,Pro,4.6,16
2043,Australia,Europe,Marketing,Beginner,35.03,2024-08-10,Pro,3.5,40
2044,India,Asia,Cloud,Beginner,83.06,2023-11-09,Elite,3.0,24
2045,India,North America,Marketing,Intermediate,97.14,2023-07-11,Pro,4.5,23
2046,Germany,South America,Cloud,Beginner,58.88,2024-08-05,Free,4.0,3
2047,UK,Europe,Cloud,Intermediate,34.76,2025-01-04,Pro,3.8,19
2048,Germany,Europe,Content,Beginner,72.42,2024-04-25,Free,4.0,26
2049,USA,Asia,Web Development,Beginner,36.52,2025-12-05,Free,3.2,19
2050,Australia,Europe,Web Development,Beginner,28.56,2025-04-13,Pro,3.7,7
2051,Germany,Asia,Web Development,Expert,66.31,2023-12-24,Elite,4.3,46
2052,USA,Europe,UI/UX,Intermediate,98.24,2025-03-04,Elite,3.1,41
2053,Germany,South America,Cloud,Beginner,48.92,2024-02-10,Elite,3.9,41
2054,Germany,South America,Marketing,Intermediate,63.67,2023-08-14,Free,3.4,25
2055,Singapore,Asia,Web Development,Beginner,73.48,2024-06-22,Pro,3.2,13
2056,Germany,Asia,Cloud,Intermediate,95.99,2025-11-15,Elite,3.1,13
2057,Germany,North America,Web Development,Beginner,72.66,2024-12-31,Pro,3.0,43
2058,Singapore,South America,Web Development,Beginner,28.37,2025-06-08,Elite,3.3,33
2059,USA,Asia,Marketing,Beginner,34.26,2024-10-16,Elite,3.7,7
2060,Singapore,South America,Data & AI,Intermediate,26.25,2026-02-20,Elite,4.3,27
2061,UK,North America,Cloud,Beginner,78.62,2024-07-08,Pro,4.4,26
2062,USA,Europe,Data & AI,Expert,67.83,2024-03-26,Elite,4.3,21
2063,Brazil,North America,Content,Intermediate,66.32,2025-09-07,Pro,3.6,45
2064,Brazil,South America,Content,Expert,40.07,2024-10-24,Free,4.2,12
2065,UK,Europe,Cloud,Intermediate,61.32,2025-02-10,Free,3.4,21
2066,UK,North America,Web Development,Expert,34.51,2023-12-05,Pro,4.5,7
2067,Singapore,Europe,Cloud,Expert,29.51,2023-07-05,Pro,3.4,28
2068,UK,Asia,Content,Intermediate,91.75,2023-07-22,Pro,4.1,31
2069,UK,South America,Content,Intermediate,57.14,2025-01-19,Pro,3.1,35
2070,Singapore,South America,UI/UX,Expert,95.65,2025-09-11,Free,3.7,27
2071,Germany,North America,Cloud,Expert,32.19,2025-04-06,Pro,3.5,9
2072,Canada,Asia,Web Development,Expert,61.55,2024-11-21,Pro,3.2,3
2073,Singapore,South America,Data & AI,Beginner,52.60,2025-02-10,Free,4.5,21
2074,Singapore,Asia,Data & AI,Intermediate,90.25,2025-04-22,Pro,3.2,13
2075,Canada,South America,Content,Beginner,54.87,2024-12-19,Elite,4.8,1
2076,Australia,Europe,Web Development,Beginner,90.07,2024-10-09,Pro,3.1,22
2077,Australia,South America,UI/UX,Beginner,36.43,2023-12-27,Elite,3.3,43
2078,Brazil,Europe,Cloud,Intermediate,74.45,2023-08-30,Pro,4.4,11
2079,Singapore,Asia,Web Development,Expert,31.28,2025-05-22,Pro,4.1,23
2080,Australia,Europe,Cloud,Beginner,80.33,2023-09-18,Free,4.0,13
2081,USA,South America,UI/UX,Beginner,44.61,2025-12-08,Free,3.8,20
2082,Brazil,Asia,Data & AI,Expert,75.62,2025-06-10,Pro,4.2,10
2083,Singapore,Asia,UI/UX,Expert,87.87,2025-12-12,Elite,3.3,47
2084,Canada,Europe,Cloud,Intermediate,89.23,2025-10-02,Free,3.5,41
2085,UK,North America,Data & AI,Expert,60.57,2024-03-21,Pro,3.3,17
2086,India,Europe,Web Development,Expert,28.19,2023-12-15,Elite,3.5,5
2087,USA,South America,UI/UX,Expert,78.92,2024-09-30,Free,3.7,12
2088,UK,Asia,UI/UX,Expert,73.05,2023-12-18,Pro,3.1,41
2089,Brazil,Europe,Cloud,Intermediate,52.14,2024-03-27,Pro,3.8,6
2090,UK,North America,Data & AI,Expert,41.11,2023-11-03,Elite,3.6,11
2091,Brazil,Europe,Web Development,Expert,35.18,2025-03-21,Elite,3.2,32
2092,USA,North America,Content,Beginner,79.40,2024-10-13,Pro,3.2,36
2093,UK,Europe,Data & AI,Intermediate,32.13,2024-10-10,Elite,3.3,13
2094,UK,South America,Marketing,Intermediate,58.12,2025-12-02,Elite,4.5,0
2095,USA,South America,UI/UX,Beginner,78.81,2024-07-18,Pro,3.4,10
2096,Singapore,North America,Web Development,Beginner,83.14,2025-06-04,Pro,4.0,42
2097,Brazil,South America,Web Development,Expert,26.33,2024-02-28,Elite,3.8,21
2098,USA,South America,Web Development,Expert,75.79,2024-01-18,Elite,3.9,41
2099,Brazil,North America,Content,Expert,71.71,2023-09-25,Free,3.9,25
2100,Singapore,Asia,Content,Beginner,97.20,2024-12-04,Elite,3.2,19
2101,UK,North America,Cloud,Expert,92.48,2024-01-21,Pro,4.8,47
2102,UK,South America,Content,Beginner,26.28,2026-02-12,Free,4.1,21
2103,UK,North America,Content,Intermediate,96.87,2025-05-10,Free,4.7,8
2104,Germany,South America,Marketing,Intermediate,85.87,2024-04-20,Free,4.1,22
2105,Canada,Europe,Content,Intermediate,25.43,2023-07-21,Free,4.8,8
2106,USA,Europe,Content,Beginner,46.02,2024-12-04,Elite,4.0,31
2107,UK,South America,Data & AI,Expert,75.40,2023-12-29,Free,3.6,41
2108,Singapore,South America,Data & AI,Intermediate,42.91,2025-05-04,Pro,4.7,45
2109,Singapore,Europe,Marketing,Intermediate,94.92,2023-08-30,Free,3.3,39
2110,Canada,Asia,Web Development,Beginner,52.20,2023-11-24,Elite,4.6,23
2111,UK,South America,UI/UX,Intermediate,39.62,2024-11-08,Free,4.7,16
2112,India,South America,Marketing,Intermediate,27.31,2024-06-13,Free,4.9,26
2113,Germany,Europe,Content,Intermediate,22.66,2025-03-01,Free,4.8,10
2114,Australia,Europe,Data & AI,Beginner,64.35,2025-01-01,Pro,3.4,23
2115,India,North America,Web Development,Beginner,95.36,2025-02-28,Pro,4.2,43
2116,Brazil,Asia,Marketing,Beginner,43.74,2026-01-16,Elite,4.8,16
2117,Brazil,South America,Cloud,Expert,64.01,2026-03-02,Pro,4.9,24
2118,Brazil,Asia,Cloud,Expert,90.68,2025-08-30,Pro,3.0,36
2119,Australia,Asia,UI/UX,Expert,80.19,2025-11-03,Free,4.2,44
2120,Brazil,South America,Cloud,Beginner,69.37,2024-10-27,Elite,3.8,33
2121,Brazil,South America,Data & AI,Intermediate,70.08,2023-07-31,Free,4.0,48
2122,Brazil,Asia,Marketing,Expert,32.91,2024-02-09,Elite,3.5,49
2123,Brazil,South America,Web Development,Intermediate,57.54,2025-10-01,Free,4.2,7
2124,Canada,North America,Cloud,Intermediate,41.33,2025-09-17,Pro,4.2,37
2125,Canada,South America,Web Development,Intermediate,76.84,2025-11-21,Free,4.9,44
2126,UK,North America,Cloud,Beginner,40.36,2024-02-13,Free,4.6,45
2127,Brazil,Asia,Content,Intermediate,45.77,2024-12-22,Free,4.2,34
2128,UK,Europe,UI/UX,Intermediate,50.65,2026-01-15,Pro,4.8,16
2129,Canada,North America,Web Development,Beginner,63.78,2025-12-12,Free,4.8,45
2130,Australia,North America,Cloud,Expert,97.19,2024-01-28,Elite,4.0,3
2131,USA,Asia,Web Development,Intermediate,99.73,2025-01-02,Pro,3.1,36
2132,Australia,Europe,Data & AI,Intermediate,78.96,2025-03-08,Pro,3.5,15
2133,Canada,Asia,Web Development,Intermediate,76.30,2023-11-05,Elite,4.5,29
2134,India,Asia,UI/UX,Expert,82.81,2023-07-17,Elite,4.2,40
2135,Germany,Europe,Cloud,Expert,22.03,2024-11-18,Elite,3.3,21
2136,Brazil,South America,Cloud,Beginner,27.40,2025-08-31,Elite,3.0,33
2137,Singapore,Asia,Marketing,Expert,77.46,2023-10-01,Free,3.5,36
2138,Singapore,North America,UI/UX,Expert,24.50,2025-01-05,Pro,3.6,29
2139,Brazil,Europe,UI/UX,Expert,76.54,2023-08-16,Elite,3.7,32
2140,India,Europe,Content,Expert,28.01,2024-10-12,Pro,3.8,27
2141,USA,South America,Data & AI,Intermediate,23.14,2025-12-13,Free,3.7,4
2142,Australia,North America,UI/UX,Beginner,75.24,2024-08-09,Elite,3.5,28
2143,Brazil,South America,Content,Intermediate,55.10,2024-06-11,Free,3.3,21
2144,Germany,Europe,Content,Expert,61.95,2026-01-08,Free,4.5,35
2145,Singapore,South America,Cloud,Expert,81.20,2025-03-04,Elite,4.3,23
2146,Singapore,Europe,Data & AI,Beginner,59.94,2023-12-10,Pro,4.0,21
2147,Germany,North America,Cloud,Intermediate,36.61,2024-10-08,Pro,3.4,25
2148,India,North America,Web Development,Beginner,74.56,2026-01-09,Elite,4.9,46
2149,USA,North America,UI/UX,Beginner,54.66,2024-09-18,Elite,4.8,30
2150,India,South America,UI/UX,Intermediate,20.60,2023-10-20,Free,3.1,17
2151,Germany,South America,Data & AI,Beginner,99.32,2026-02-23,Pro,4.6,3
2152,Brazil,Europe,Marketing,Intermediate,38.38,2024-01-20,Pro,3.1,46
2153,UK,Europe,Web Development,Intermediate,79.12,2024-11-07,Free,3.9,36
2154,Singapore,North America,Data & AI,Expert,70.33,2025-10-03,Elite,3.9,29
2155,UK,North America,UI/UX,Beginner,32.10,2023-06-21,Free,4.8,20
2156,USA,North America,Web Development,Expert,94.68,2024-01-31,Pro,4.5,38
2157,Canada,Asia,Data & AI,Intermediate,90.04,2025-12-08,Elite,4.1,32
2158,Singapore,Asia,Cloud,Intermediate,82.00,2024-12-03,Free,4.5,35
2159,USA,Europe,Content,Beginner,29.46,2026-03-01,Free,3.5,21
2160,Singapore,Europe,Web Development,Intermediate,60.24,2025-07-09,Free,3.3,16
2161,Australia,South America,Content,Beginner,29.04,2024-07-22,Elite,4.8,10
2162,UK,South America,UI/UX,Beginner,54.01,2023-11-28,Free,3.8,34
2163,UK,Europe,UI/UX,Expert,70.96,2025-12-12,Free,4.8,1
2164,Brazil,South America,Content,Beginner,48.31,2024-05-16,Free,3.3,39
2165,Australia,South America,Marketing,Beginner,67.51,2024-12-03,Free,4.1,10
2166,Australia,North America,Data & AI,Beginner,49.79,2024-02-03,Elite,3.3,7
2167,India,Europe,Cloud,Beginner,62.47,2024-11-23,Elite,4.7,40
