bid_id,project_id,freelancer_id,bid_amount,bid_date,bid_status
10433,5203,852,2391.29,2024-08-12,Accepted
10434,4990,2662,2488.84,2024-06-04,Pending
10435,2493,1769,1617.67,2024-08-07,Accepted
10436,1313,2113,1344.78,2025-10-18,Pending
10437,5475,996,1773.78,2024-10-23,Pending
10438,5321,2477,1909.95,2024-07-23,Rejected
10439,5446,2700,206.40,2025-08-01,Accepted
10440,5819,2235,517.23,2025-04-25,Accepted
10441,1857,2872,277.54,2025-11-25,Rejected
10442,3094,2194,1521.92,2025-08-10,Pending
10443,2595,628,1281.50,2025-07-10,Pending
10444,3664,2721,2120.10,2025-03-08,Pending
10445,3532,2580,653.68,2024-06-30,Rejected
10446,4302,344,605.57,2025-07-04,Rejected
10447,1653,2443,972.87,2025-02-11,Rejected
10448,2067,1768,2115.78,2024-08-08,Accepted
10449,1422,695,150.02,2024-10-18,Accepted
10450,4878,587,670.51,2024-06-11,Pending
10451,3882,2335,1093.38,2024-08-12,Rejected
10452,5670,2506,1412.94,2024-08-28,Rejected
10453,3966,877,361.70,2025-08-29,Pending
10454,3046,2760,1711.25,2026-01-12,Accepted
10455,142,1846,1274.87,2025-06-15,Rejected
10456,4443,804,1725.21,2025-06-26,Rejected
10457,3463,2759,1613.67,2025-05-09,Accepted
10458,1642,2309,1621.46,2024-06-25,Accepted
10459,4033,889,1612.78,2024-09-15,Pending
10460,3716,2759,888.13,2026-02-09,Pending
10461,18,1296,100.62,2025-01-22,Pending
10462,2697,178,552.04,2025-07-02,Pending
10463,5951,2413,1220.36,2025-12-10,Accepted
10464,3738,2626,1439.96,2025-03-13,Accepted
10465,3410,2445,1159.50,2024-07-08,Rejected
10466,2363,2992,2225.69,2024-12-27,Pending
10467,4403,1883,1067.60,2025-11-13,Pending
10468,1247,2300,1965.83,2025-09-06,Pending
10469,3344,114,179.01,2025-02-25,Pending
10470,4135,1915,567.74,2025-04-26,Pending
10471,1574,1636,642.38,2024-07-15,Accepted
10472,3987,1439,2143.56,2026-03-04,Rejected
10473,3013,970,2472.66,2025-04-27,Accepted
10474,3008,1005,1410.54,2025-04-12,Pending
10475,1850,1199,1641.71,2024-09-21,Accepted
10476,651,2997,490.41,2025-08-21,Rejected
10477,52,700,1163.55,2026-02-18,Accepted
10478,4854,729,1909.00,2025-08-02,Rejected
10479,3306,2525,2155.21,2024-11-29,Pending
10480,779,345,1584.84,2024-10-17,Pending
10481,4555,386,2416.45,2024-08-02,Accepted
10482,30,1121,96.65,2024-08-16,Rejected
10483,2063,140,1335.50,2026-03-02,Pending
10484,2666,247,1022.56,2024-10-12,Pending
10485,3373,785,1861.20,2025-06-24,Pending
10486,5774,665,1277.82,2025-11-27,Accepted
10487,5311,593,199.99,2025-05-19,Accepted
10488,3836,517,2416.52,2025-10-08,Rejected
10489,3744,2501,975.06,2025-10-01,Rejected
10490,3535,446,2092.16,2024-12-23,Accepted
10491,4153,859,2007.58,2025-09-18,Accepted
10492,1256,1038,1215.07,2024-09-21,Pending
10493,2790,2060,2498.13,2025-09-19,Rejected
10494,3598,2750,1840.63,2025-12-26,Pending
10495,698,1944,2160.30,2024-07-30,Pending
10496,1431,2370,1890.09,2025-04-18,Rejected
10497,1499,1621,650.71,2024-06-01,Rejected
10498,3724,2556,133.43,2025-08-17,Rejected
10499,2129,2198,2239.08,2025-03-26,Rejected
10500,5991,2112,243.32,2025-09-02,Rejected
10501,5870,2685,982.02,2025-12-12,Accepted
10502,3056,2981,1798.89,2026-02-09,Rejected
10503,5745,1567,2474.16,2024-10-01,Pending
10504,4352,912,1754.03,2025-08-13,Pending
10505,4407,1587,651.56,2025-06-06,Rejected
10506,4824,593,2501.65,2025-06-26,Rejected
10507,1056,720,1689.14,2025-06-02,Accepted
10508,1452,855,289.84,2024-08-17,Pending
10509,530,1576,1410.38,2025-04-20,Accepted
10510,1533,2649,1931.68,2025-05-02,Pending
10511,5063,355,906.20,2024-11-21,Rejected
10512,5246,478,309.52,2025-04-24,Pending
10513,4285,1375,1634.90,2025-12-29,Pending
10514,2887,1826,197.27,2024-11-03,Pending
10515,5519,606,471.91,2025-10-22,Pending
10516,398,2231,2187.52,2025-06-26,Pending
10517,5447,1288,1272.34,2025-12-15,Accepted
10518,5530,1553,476.92,2024-06-24,Accepted
10519,366,1329,2538.75,2025-10-22,Pending
10520,3636,1061,818.67,2024-07-07,Accepted
10521,4195,1606,524.37,2026-01-12,Accepted
10522,5223,2227,970.55,2025-07-11,Rejected
10523,5478,2601,1522.21,2025-06-16,Accepted
10524,1703,1956,2043.69,2025-12-30,Pending
10525,231,1204,89.89,2025-07-09,Pending
10526,3506,2146,1382.76,2024-11-02,Accepted
10527,5752,326,2190.93,2025-12-10,Accepted
10528,5071,464,2101.34,2024-08-03,Accepted
10529,3150,1612,575.18,2025-11-02,Accepted
10530,1213,2261,693.15,2024-08-16,Pending
10531,2131,488,130.55,2025-09-23,Pending
10532,507,751,1980.87,2025-07-18,Pending
10533,1151,1589,1116.65,2025-11-01,Accepted
10534,3478,2036,312.16,2024-09-24,Rejected
10535,1850,2548,337.01,2025-08-26,Accepted
10536,2506,1787,1904.10,2026-03-10,Accepted
10537,2938,2568,1068.48,2024-06-08,Accepted
10538,5935,876,1481.84,2025-06-03,Rejected
10539,1508,1647,2449.57,2025-08-26,Rejected
10540,5368,1617,1404.96,2025-12-17,Rejected
10541,2556,1494,336.07,2025-08-01,Rejected
10542,1695,2397,1144.80,2026-01-15,Accepted
10543,2159,1870,1064.27,2025-12-06,Pending
10544,433,1663,2539.69,2025-03-12,Rejected
10545,3423,911,1648.21,2025-03-28,Rejected
10546,4768,683,1076.04,2025-02-05,Pending
10547,945,2098,2340.93,2025-09-06,Accepted
10548,2096,1771,108.52,2025-10-01,Pending
10549,1810,1207,1293.01,2025-05-23,Rejected
10550,5239,2783,743.34,2025-10-18,Rejected
10551,4691,323,1660.47,2025-07-09,Pending
10552,3726,2865,1167.30,2024-06-05,Pending
10553,1638,2478,1927.80,2024-10-19,Pending
10554,612,2801,1620.67,2026-02-21,Pending
10555,3937,2078,857.71,2025-10-14,Pending
10556,4561,1356,1917.88,2026-03-12,Pending
10557,439,400,2194.04,2024-07-22,Accepted
10558,5203,187,2267.33,2025-10-11,Pending
10559,1542,48,337.36,2025-08-22,Pending
10560,4202,1632,1432.19,2025-08-18,Pending
10561,1030,1277,2183.86,2025-12-12,Accepted
10562,5019,1306,2379.41,2025-01-24,Accepted
10563,5529,1661,823.77,2025-08-13,Rejected
10564,2350,2291,1455.95,2025-03-17,Pending
10565,3946,716,1381.03,2024-11-26,Rejected
10566,1031,1932,546.08,2025-10-27,Rejected
10567,3397,1913,2548.25,2025-06-04,Accepted
10568,3005,2331,614.46,2025-09-22,Rejected
10569,2178,2627,2052.21,2024-07-12,Accepted
10570,750,1000,111.85,2025-12-22,Accepted
10571,1020,1646,1445.08,2025-09-25,Accepted
10572,5184,281,1602.17,2026-02-21,Accepted
10573,4737,2482,452.16,2024-06-20,Accepted
10574,1133,976,2355.72,2025-03-06,Pending
10575,3320,2221,1430.20,2024-08-07,Pending
10576,1666,1869,1149.04,2025-05-15,Accepted
10577,4506,1435,1523.51,2025-07-30,Rejected
10578,333,160,1606.98,2024-09-27,Pending
10579,4459,1538,1322.43,2024-08-08,Pending
10580,4115,674,296.20,2024-08-18,Pending
10581,4797,2866,358.06,2025-12-28,Rejected
10582,2238,2309,1872.44,2025-04-18,Accepted
10583,5179,1347,1174.33,2024-08-27,Pending
10584,395,2769,1562.18,2024-06-08,Pending
10585,1239,2115,136.29,2025-02-26,Rejected
10586,5667,154,2573.31,2025-11-20,Accepted
10587,2230,1863,323.77,2025-10-21,Accepted
10588,5610,1847,1651.64,2024-09-23,Pending
10589,325,2967,1079.92,2025-02-09,Rejected
10590,4117,2753,699.55,2024-12-09,Pending
10591,5319,1245,1647.28,2025-08-22,Rejected
10592,4208,2336,100.98,2024-07-17,Pending
10593,5958,1938,1626.96,2024-06-25,Pending
10594,2323,890,2532.85,2026-02-11,Rejected
10595,2738,549,1637.58,2025-12-03,Pending
10596,4882,2176,399.81,2025-03-14,Rejected
10597,3700,874,896.63,2025-12-28,Pending
10598,549,2268,848.69,2026-03-07,Pending
10599,5069,1153,216.04,2025-12-09,Pending
10600,81,1763,1132.73,2024-12-07,Pending
10601,3240,1880,2547.21,2025-11-06,Pending
10602,2869,2244,326.66,2024-09-30,Accepted
10603,4118,2442,1052.02,2026-02-24,Pending
10604,3520,2483,282.80,2024-08-30,Accepted
10605,3169,917,1463.71,2025-09-02,Rejected
10606,3826,2420,1181.33,2024-07-04,Accepted
10607,4257,2234,448.25,2024-06-30,Accepted
10608,5632,541,2374.89,2024-09-21,Rejected
10609,1433,228,2377.61,2024-07-04,Accepted
10610,4098,2040,964.93,2025-06-14,Accepted
10611,133,1445,414.09,2024-06-24,Pending
10612,4302,1856,1649.76,2024-06-16,Pending
10613,2139,1192,1082.52,2025-04-01,Rejected
10614,5717,2292,304.05,2025-06-19,Pending
10615,1058,2941,914.95,2025-11-09,Rejected
10616,4368,2834,2559.13,2026-01-10,Rejected
10617,3425,1627,2499.58,2025-11-28,Rejected
10618,1163,1237,333.69,2024-06-10,Pending
10619,1785,696,313.04,2024-09-04,Pending
10620,193,501,1230.17,2024-10-22,Rejected
10621,1651,1687,1437.18,2025-09-19,Accepted
10622,5616,1222,1219.67,2025-12-31,Rejected
10623,3237,1868,801.27,2024-09-06,Accepted
10624,5086,2546,877.08,2025-12-28,Accepted
10625,923,2174,1984.54,2025-12-26,Accepted
10626,2642,381,1433.45,2025-08-14,Pending
10627,4539,283,2013.52,2025-05-12,Accepted
10628,3600,1268,777.17,2024-06-15,Pending
10629,4375,1411,1739.26,2025-02-15,Accepted
10630,5641,2570,317.50,2025-08-28,Pending
10631,1451,1121,1886.47,2024-07-28,Rejected
10632,2999,2848,380.88,2024-07-03,Rejected
10633,3146,855,888.41,2025-11-04,Rejected
10634,5543,1364,498.79,2024-11-02,Accepted
10635,3359,1683,237.47,2025-12-26,Pending
10636,1936,774,156.42,2024-10-20,Accepted
10637,540,2102,1028.66,2024-11-21,Accepted
10638,3376,601,1079.97,2026-01-27,Pending
10639,2700,294,2095.27,2026-01-02,Pending
10640,3390,674,1715.84,2025-12-25,Rejected
10641,5855,844,1724.27,2025-10-01,Rejected
10642,1370,1217,167.38,2024-11-23,Rejected
10643,3252,1740,1021.56,2025-04-09,Accepted
10644,30,1156,1868.18,2026-01-15,Pending
10645,966,1809,279.46,2025-03-09,Rejected
10646,4366,2257,480.67,2024-07-15,Accepted
10647,199,2930,932.42,2026-03-01,Rejected
10648,4188,2372,649.70,2025-10-26,Rejected
10649,4958,547,1010.22,2025-04-01,Rejected
10650,2382,1155,701.15,2026-02-26,Pending
10651,319,2244,2071.41,2025-12-24,Pending
10652,1083,1371,183.28,2026-01-16,Rejected
10653,1928,1373,2183.98,2024-06-05,Rejected
10654,882,2286,1509.16,2024-06-24,Pending
10655,142,1279,115.41,2024-07-19,Pending
10656,5503,1900,1138.70,2025-04-22,Rejected
10657,5839,1305,1187.80,2025-04-01,Rejected
10658,535,1447,627.41,2024-06-30,Rejected
10659,4680,1821,1782.89,2026-03-05,Pending
10660,3772,2043,977.28,2025-07-16,Pending
10661,3127,1464,88.78,2025-10-11,Pending
10662,4841,1888,1418.98,2025-01-02,Pending
10663,366,2120,388.41,2026-03-05,Accepted
10664,1649,25,830.59,2025-09-14,Rejected
10665,2510,2377,1148.07,2024-08-29,Accepted
10666,2061,886,1755.99,2024-06-27,Pending
10667,232,2742,883.43,2024-11-14,Accepted
10668,476,2738,1753.61,2025-10-15,Accepted
10669,5081,221,570.40,2025-05-22,Pending
10670,2240,270,1272.66,2024-08-12,Accepted
10671,1309,498,422.96,2025-01-28,Rejected
10672,1845,1848,1462.48,2024-06-07,Pending
10673,4864,862,2522.78,2025-06-06,Accepted
10674,744,2325,837.59,2025-10-05,Pending
10675,4495,141,1249.53,2025-09-13,Pending
10676,4494,1579,2410.67,2024-08-18,Rejected
10677,1486,1867,2375.26,2024-11-18,Rejected
10678,5785,134,1054.61,2025-04-24,Rejected
10679,5945,95,1589.50,2025-06-30,Rejected
10680,2185,405,2315.52,2025-02-14,Accepted
10681,5798,1677,1558.41,2025-07-08,Accepted
10682,4001,2493,819.48,2025-12-06,Accepted
10683,5640,2444,2286.21,2025-04-17,Accepted
10684,5978,2789,1979.88,2025-08-15,Rejected
10685,4254,700,1256.76,2025-02-02,Pending
10686,3420,1508,2274.93,2025-12-11,Rejected
10687,1306,1176,1225.00,2025-08-18,Accepted
10688,1130,1941,213.15,2025-04-15,Accepted
10689,1708,361,839.60,2024-12-11,Accepted
10690,4318,2518,1316.88,2025-08-13,Pending
10691,4937,2760,905.97,2024-06-07,Rejected
10692,2835,1801,327.47,2024-12-22,Pending
10693,2990,2067,1880.95,2025-05-10,Pending
10694,955,2299,1162.65,2025-06-22,Rejected
10695,3299,2386,440.48,2025-01-08,Accepted
10696,1647,2210,1117.76,2025-11-18,Pending
10697,1545,2689,320.90,2024-09-14,Pending
10698,1452,1091,943.22,2025-02-13,Rejected
10699,1071,698,1942.66,2025-10-19,Accepted
10700,3720,709,1955.54,2024-12-08,Pending
10701,4756,247,1953.37,2025-08-25,Pending
10702,3450,1191,1329.08,2024-11-22,Rejected
10703,4358,1750,863.43,2025-10-16,Pending
10704,2592,2006,1319.87,2026-01-28,Pending
10705,1418,1577,1808.83,2025-10-24,Accepted
10706,446,981,800.10,2024-11-27,Rejected
10707,3776,279,1050.14,2025-01-22,Accepted
10708,4668,2090,1672.87,2025-09-05,Pending
10709,525,799,1456.41,2025-07-08,Accepted
10710,3386,2112,1147.86,2024-07-05,Accepted
10711,5727,1459,93.57,2024-06-16,Accepted
10712,4430,1051,541.71,2024-12-01,Rejected
10713,635,423,1213.02,2024-12-25,Accepted
10714,3249,1696,1557.77,2025-11-30,Pending
10715,3895,981,1555.09,2025-03-19,Accepted
10716,522,1591,1895.22,2025-08-04,Rejected
10717,4482,1429,2271.75,2025-03-31,Rejected
10718,3156,511,873.62,2025-08-30,Rejected
10719,1153,2556,1607.85,2026-02-22,Pending
10720,1646,2690,1719.46,2025-09-10,Accepted
10721,142,2628,735.45,2025-05-02,Pending
10722,2084,1064,2192.74,2025-04-13,Rejected
10723,2083,2420,1183.71,2025-03-18,Accepted
10724,2831,1408,255.60,2024-09-07,Accepted
10725,2234,844,1482.19,2025-04-26,Pending
10726,2344,34,2211.58,2026-01-26,Pending
10727,5157,1207,2355.30,2024-08-26,Accepted
10728,4660,1030,703.00,2025-07-04,Accepted
10729,4936,2076,1886.74,2024-09-02,Pending
10730,4854,980,2392.52,2025-05-25,Pending
10731,1837,1060,1041.35,2025-01-30,Accepted
10732,5055,2019,144.03,2025-01-10,Pending
10733,5254,3000,2496.98,2025-01-13,Accepted
10734,527,2751,385.62,2025-02-14,Rejected
10735,4065,402,1040.44,2025-07-15,Rejected
10736,2306,22,220.08,2025-05-08,Accepted
10737,3715,1044,299.71,2025-03-05,Pending
10738,3554,2334,1686.00,2025-06-06,Pending
10739,4928,407,1611.17,2025-08-21,Pending
10740,5427,2493,2120.51,2025-12-16,Rejected
10741,4493,630,283.30,2025-12-27,Accepted
10742,4729,855,1280.36,2025-10-06,Pending
10743,4215,2472,2235.44,2025-08-11,Pending
10744,1398,1838,1733.35,2024-10-13,Pending
10745,4781,2632,1168.46,2025-07-27,Accepted
10746,3735,2239,1259.08,2025-06-12,Pending
10747,2144,425,2372.07,2025-09-07,Pending
10748,5668,684,391.73,2024-06-15,Pending
10749,5819,2877,1231.21,2024-12-01,Pending
10750,4578,2640,1682.58,2024-10-04,Accepted
10751,110,1440,967.63,2025-04-15,Pending
10752,3068,1876,1047.84,2025-01-31,Pending
10753,5038,908,436.72,2025-08-01,Accepted
10754,3933,14,719.55,2024-11-27,Accepted
10755,1885,1993,1423.37,2025-03-22,Accepted
10756,3851,1165,1571.02,2025-10-29,Accepted
10757,1426,706,775.39,2025-06-05,Rejected
10758,4736,1718,775.90,2024-11-25,Pending
10759,5707,1036,1149.67,2025-05-16,Rejected
10760,5084,572,2093.69,2025-12-29,Pending
10761,5522,1251,2239.66,2025-08-08,Accepted
10762,4698,2391,481.64,2025-10-04,Rejected
10763,1271,2172,2561.49,2025-12-15,Accepted
10764,702,648,1038.47,2024-08-07,Pending
10765,5924,1329,416.43,2024-07-28,Rejected
10766,5671,1312,1440.45,2025-05-21,Rejected
10767,4841,931,799.89,2025-09-04,Rejected
10768,5818,1555,2310.35,2024-10-25,Rejected
10769,2394,549,1434.74,2025-12-25,Rejected
10770,1369,412,105.98,2025-04-01,Rejected
10771,3608,1191,2314.94,2025-02-17,Rejected
10772,1826,1950,406.76,2025-08-08,Pending
10773,2910,1351,1916.68,2026-01-30,Rejected
10774,2948,621,440.50,2025-11-11,Accepted
10775,44,2622,2001.36,2025-01-12,Accepted
10776,4144,478,598.26,2024-10-07,Rejected
10777,4203,16,1451.10,2024-08-02,Accepted
10778,3039,1997,373.81,2025-02-27,Rejected
10779,26,2605,1198.71,2025-05-12,Accepted
10780,5127,1098,2296.38,2025-06-22,Accepted
10781,1107,1321,1688.37,2025-05-12,Rejected
10782,5413,1586,309.36,2024-08-01,Pending
10783,1866,1632,2271.47,2024-08-25,Pending
10784,767,743,1348.13,2025-07-05,Pending
10785,1810,2746,390.35,2025-12-04,Pending
10786,2632,814,254.07,2025-01-17,Rejected
10787,3536,2112,2283.70,2024-11-13,Accepted
10788,4966,561,1493.08,2025-03-08,Accepted
10789,2383,2290,995.13,2025-01-22,Accepted
10790,4248,2407,85.49,2025-03-26,Accepted
10791,4267,2143,163.66,2025-04-11,Pending
10792,5772,783,839.25,2024-08-15,Pending
10793,1377,1509,288.69,2024-10-14,Pending
10794,5345,948,1951.21,2025-10-18,Pending
10795,4670,257,1157.03,2025-08-15,Pending
10796,4941,1491,1939.28,2024-12-12,Rejected
10797,2691,1677,1088.32,2025-02-13,Accepted
10798,3419,2566,513.59,2025-05-08,Accepted
10799,2039,1132,448.95,2025-09-19,Accepted
10800,4673,1817,1849.25,2025-03-23,Rejected
10801,3597,2919,1244.65,2024-12-15,Rejected
10802,5438,942,156.66,2025-10-21,Pending
10803,849,2051,492.74,2025-12-29,Pending
10804,997,690,2496.72,2025-06-20,Accepted
10805,4522,2364,1350.75,2025-02-17,Pending
10806,4058,1779,959.32,2024-09-28,Rejected
10807,4822,2655,1789.04,2026-02-14,Accepted
10808,3244,2925,1177.71,2024-06-02,Rejected
10809,5237,817,1416.58,2025-03-11,Pending
10810,891,2474,1380.05,2025-04-10,Accepted
10811,3521,1028,1074.58,2026-01-25,Pending
10812,5462,2876,2512.87,2025-01-22,Accepted
10813,569,2961,2498.49,2025-10-30,Pending
10814,3078,2765,590.97,2025-09-17,Accepted
10815,1973,1064,2224.78,2025-05-20,Rejected
10816,1415,1190,835.34,2026-01-28,Pending
10817,1620,1353,1415.09,2025-12-01,Accepted
10818,2630,2903,230.15,2026-01-22,Accepted
10819,856,976,2364.38,2026-03-04,Rejected
10820,5136,267,450.21,2024-09-21,Pending
10821,4761,126,546.34,2026-02-13,Accepted
10822,5091,1884,379.73,2024-09-21,Accepted
10823,111,2195,2205.59,2025-05-19,Pending
10824,4735,2861,968.23,2024-12-14,Pending
10825,4218,2321,2304.12,2025-10-21,Pending
10826,5960,2441,2334.39,2025-02-27,Pending
10827,5378,2030,1687.72,2024-09-05,Accepted
10828,1301,1181,1245.26,2025-10-22,Pending
10829,2766,1563,211.72,2025-08-19,Accepted
10830,2074,162,302.01,2025-07-05,Pending
10831,4708,2977,998.54,2024-06-09,Pending
10832,503,2098,312.93,2025-01-04,Pending
10833,1230,868,2071.31,2025-07-17,Rejected
10834,4345,757,2344.54,2024-06-05,Pending
10835,723,1393,503.39,2025-03-28,Pending
10836,531,778,1569.75,2025-12-28,Rejected
10837,4633,2245,904.04,2024-09-30,Accepted
10838,4178,1851,1061.39,2025-12-19,Rejected
10839,403,1297,942.04,2025-11-06,Pending
10840,2570,1244,2287.94,2026-01-01,Accepted
10841,2945,1898,1040.76,2024-09-23,Accepted
10842,1249,1901,261.48,2024-06-24,Pending
10843,879,1282,769.48,2025-05-29,Pending
10844,2923,1163,1167.34,2025-09-28,Rejected
10845,914,964,1481.70,2024-10-17,Pending
10846,2252,734,1369.45,2025-03-22,Accepted
10847,5536,2242,539.96,2024-06-15,Rejected
10848,3485,783,2051.01,2026-03-08,Accepted
10849,655,1943,467.85,2026-01-23,Accepted
10850,5936,345,1548.97,2025-05-01,Accepted
10851,1887,23,2311.29,2025-02-01,Pending
10852,3185,1699,443.54,2025-10-14,Accepted
10853,3664,10,507.40,2025-04-16,Pending
10854,1694,2601,550.41,2024-08-27,Rejected
10855,5640,2704,2182.18,2024-08-09,Pending
10856,2581,2094,1363.15,2025-01-31,Accepted
10857,3197,1830,676.90,2025-05-18,Accepted
10858,5052,984,1187.70,2024-12-28,Pending
10859,345,2933,2236.76,2024-10-30,Pending
10860,599,2543,2384.33,2024-10-21,Pending
10861,4134,1652,1746.18,2025-07-29,Accepted
10862,3688,1786,1137.39,2024-12-31,Accepted
10863,3484,2817,2420.36,2024-06-22,Rejected
10864,4042,2619,426.09,2026-01-08,Pending
10865,956,2948,2101.47,2026-01-05,Rejected
10866,3906,740,877.13,2025-01-07,Pending
10867,4553,776,1717.78,2024-12-02,Accepted
10868,4748,152,128.87,2025-06-24,Accepted
10869,6,2378,1065.75,2025-10-06,Accepted
10870,2888,2209,513.14,2024-08-01,Accepted
10871,55,2937,2328.39,2025-12-26,Accepted
10872,2344,2743,1047.63,2024-12-26,Rejected
10873,2389,2681,987.34,2024-09-04,Rejected
10874,5605,1816,1750.39,2025-04-30,Pending
10875,2197,2659,672.08,2024-07-22,Rejected
10876,1835,91,388.05,2025-09-06,Accepted
10877,2283,470,2255.63,2024-11-28,Rejected
10878,4552,1035,1641.11,2024-12-08,Accepted
10879,1579,2791,234.62,2025-08-15,Accepted
10880,2988,2331,647.37,2025-08-08,Pending
10881,5485,293,2506.88,2024-08-06,Rejected
10882,5390,1182,412.57,2025-06-13,Accepted
10883,4468,1485,730.85,2025-01-26,Accepted
10884,235,651,2490.56,2025-05-06,Pending
10885,5434,1219,457.92,2025-03-28,Pending
10886,780,252,1957.58,2025-09-20,Accepted
10887,3650,671,2135.03,2024-11-15,Rejected
10888,3454,608,169.41,2024-10-01,Pending
10889,5730,636,2073.59,2025-08-28,Rejected
10890,1526,698,1741.04,2025-05-01,Accepted
10891,3290,2492,2058.88,2025-10-25,Pending
10892,5931,2224,288.11,2025-08-15,Rejected
10893,848,1439,2387.49,2024-07-23,Accepted
10894,5909,2272,2458.39,2025-04-23,Pending
10895,4625,2913,1738.69,2024-07-26,Rejected
10896,5495,1449,1284.60,2025-08-06,Pending
10897,3599,2364,743.19,2025-12-10,Pending
10898,5846,1073,760.19,2025-06-02,Accepted
10899,3714,349,2328.90,2024-08-04,Accepted
10900,5201,804,2424.55,2024-06-23,Rejected
10901,3667,1491,1957.98,2025-08-29,Rejected
10902,4537,1652,273.64,2025-09-01,Accepted
