project_id,client_id,skill_category,project_budget,project_post_date,project_status,num_bids,assigned_freelancer_id,completion_date
3376,1044,UI/UX,987.67,2024-08-30,Completed,5,1597,2025-03-28
3377,704,UI/UX,2969.23,2025-06-26,Completed,14,1652,2025-07-20
3378,188,Data & AI,1783.13,2026-01-31,Completed,12,1804,2025-06-01
3379,75,Cloud,3081.97,2025-06-09,Open,9,2607,2024-12-29
3380,653,Content,2799.82,2024-08-09,Cancelled,5,700,2025-01-01
3381,497,UI/UX,2303.31,2024-06-02,Open,12,171,2024-08-16
3382,1100,Web Development,912.02,2024-06-11,Open,5,1476,2025-12-09
3383,448,Data & AI,2850.85,2024-10-27,Open,3,248,2025-02-16
3384,5,Data & AI,1749.18,2024-11-25,Completed,11,2811,2025-12-14
3385,52,Cloud,627.60,2026-01-05,Open,4,1618,2024-12-06
3386,755,Marketing,2105.82,2026-01-18,Completed,2,2496,2026-02-11
3387,153,Marketing,1799.49,2024-12-29,Completed,3,2407,2025-10-04
3388,329,Data & AI,2837.87,2024-06-17,Open,15,1075,2024-10-10
3389,1022,Marketing,1232.59,2025-08-28,Cancelled,8,2329,2024-09-03
3390,359,Content,919.21,2024-07-23,Cancelled,13,2499,2025-08-07
3391,1026,Data & AI,1178.94,2025-09-14,Cancelled,11,87,2025-06-24
3392,133,Content,1724.12,2024-08-17,Completed,12,855,2026-02-02
3393,487,Web Development,577.83,2024-06-07,Cancelled,2,643,2026-01-30
3394,157,Data & AI,468.91,2025-05-30,Completed,5,802,2024-12-07
3395,900,UI/UX,1697.00,2024-12-14,Open,10,662,2026-02-01
3396,953,Web Development,2813.04,2024-07-10,Cancelled,9,1470,2025-03-10
3397,102,UI/UX,1436.49,2026-02-09,Cancelled,4,2644,2025-08-18
3398,68,Content,1538.83,2026-03-02,Open,11,2405,2025-04-13
3399,401,Content,1282.78,2024-12-05,Completed,14,2818,2025-08-01
3400,363,Web Development,258.91,2025-09-13,Completed,11,1602,2025-12-31
3401,827,Web Development,2841.80,2024-05-09,Cancelled,5,150,2026-01-17
3402,60,Cloud,2384.34,2025-03-31,Open,14,1956,2024-10-26
3403,109,Web Development,2534.71,2025-06-16,Completed,15,97,2024-08-13
3404,1124,Marketing,2856.56,2024-08-20,Open,4,2624,2024-07-26
3405,83,Web Development,245.72,2024-06-15,Cancelled,15,2488,2025-10-03
3406,489,Marketing,2735.50,2025-04-01,Cancelled,7,871,2026-02-04
3407,185,UI/UX,667.65,2025-05-09,Open,10,1235,2024-09-04
3408,476,Content,2445.43,2025-06-04,Cancelled,14,1902,2026-03-02
3409,509,Content,2964.09,2026-02-25,Completed,3,2871,2025-08-19
3410,555,Marketing,214.01,2024-08-18,Open,13,657,2026-02-26
3411,1042,Marketing,2383.33,2024-10-04,Open,6,2876,2025-05-06
3412,697,Data & AI,3048.72,2025-08-09,Open,4,1305,2026-02-22
3413,66,Web Development,2397.26,2024-06-05,Completed,6,1936,2026-01-08
3414,896,Marketing,2321.78,2025-06-01,Completed,5,1286,2025-08-31
3415,1088,Content,1536.00,2024-07-15,Cancelled,14,1685,2024-09-21
3416,572,Data & AI,1515.11,2024-08-21,Completed,14,1853,2025-12-23
3417,765,Marketing,126.60,2024-11-26,Cancelled,15,1282,2025-05-30
3418,1023,Content,2893.78,2025-11-15,Cancelled,12,1971,2025-07-08
3419,704,UI/UX,1316.77,2025-01-15,Cancelled,9,2535,2025-09-01
3420,660,UI/UX,1564.00,2024-04-29,Open,1,333,2025-04-09
3421,179,Web Development,2918.95,2024-09-27,Completed,13,1308,2025-05-02
3422,255,Content,341.34,2024-06-19,Cancelled,3,238,2025-04-15
3423,840,UI/UX,1546.76,2024-04-15,Cancelled,5,2260,2025-03-08
3424,592,Web Development,1297.82,2024-05-17,Cancelled,12,2388,2024-08-01
3425,1058,Cloud,1236.97,2025-11-03,Open,13,1994,2025-09-12
3426,1088,Data & AI,514.50,2024-09-08,Cancelled,4,1547,2025-04-11
3427,9,Cloud,754.15,2024-12-02,Cancelled,11,686,2025-05-25
3428,808,Web Development,1077.95,2025-10-08,Open,13,817,2024-12-29
3429,881,Data & AI,235.68,2024-10-04,Completed,13,707,2025-09-25
3430,1007,Marketing,554.63,2024-06-06,Completed,11,383,2024-12-27
3431,102,UI/UX,2641.38,2024-04-14,Completed,5,1671,2025-06-10
3432,1062,Data & AI,2319.82,2025-11-14,Cancelled,2,22,2025-06-27
3433,176,Data & AI,1818.65,2024-10-13,Cancelled,6,663,2025-11-02
3434,375,Cloud,213.93,2025-08-09,Open,3,2721,2026-01-24
3435,910,Data & AI,1101.37,2026-01-06,Open,2,530,2025-01-21
3436,851,Web Development,877.64,2025-01-09,Cancelled,14,393,2025-12-10
3437,248,Content,719.08,2024-07-18,Open,14,2606,2024-12-15
3438,428,Web Development,1300.21,2025-01-18,Open,7,1185,2024-08-28
3439,813,Marketing,2196.09,2025-01-09,Cancelled,1,840,2024-11-16
3440,473,Web Development,2197.11,2025-01-25,Open,13,165,2025-03-02
3441,650,Content,354.79,2024-04-27,Open,3,783,2024-11-08
3442,593,Cloud,2618.79,2025-02-08,Cancelled,8,1956,2025-11-25
3443,951,Marketing,2896.04,2025-01-22,Open,14,2379,2025-03-02
3444,614,Data & AI,2438.57,2025-04-01,Cancelled,6,1923,2025-02-15
3445,809,Marketing,599.15,2025-02-05,Completed,10,1519,2025-09-13
3446,70,Cloud,984.08,2025-07-10,Completed,1,2687,2024-09-06
3447,340,Data & AI,1900.55,2024-10-06,Completed,11,2928,2025-11-29
3448,594,Marketing,153.16,2025-01-10,Completed,3,211,2026-02-24
3449,529,Web Development,378.28,2025-07-26,Completed,4,1173,2025-11-19
3450,801,UI/UX,1897.25,2024-10-16,Cancelled,13,502,2024-12-30
3451,211,Content,633.64,2025-08-20,Open,3,825,2024-08-01
3452,124,UI/UX,1180.79,2024-08-21,Cancelled,2,1543,2024-10-26
3453,818,Content,176.59,2025-05-19,Completed,13,873,2024-11-16
3454,803,UI/UX,1671.59,2024-10-07,Open,13,2736,2025-12-31
3455,693,Web Development,2295.59,2025-11-16,Open,3,948,2024-08-17
3456,767,Data & AI,1728.56,2024-09-09,Cancelled,5,633,2026-01-06
3457,609,UI/UX,1774.80,2024-08-23,Completed,2,902,2025-10-20
3458,977,Cloud,1482.28,2024-10-04,Cancelled,9,2897,2025-09-20
3459,481,Content,1969.58,2024-08-28,Cancelled,11,926,2024-08-10
3460,498,Web Development,897.73,2024-06-18,Open,7,1146,2024-12-30
3461,337,Content,2360.51,2024-07-26,Cancelled,2,258,2025-04-25
3462,1002,Cloud,153.97,2024-12-03,Cancelled,11,2403,2025-08-22
3463,666,Marketing,117.92,2025-04-10,Completed,9,1334,2024-10-11
3464,273,Data & AI,2240.04,2024-09-07,Completed,11,2749,2024-08-28
3465,448,UI/UX,573.90,2025-06-22,Cancelled,8,1647,2024-10-12
3466,25,Cloud,1573.05,2025-08-27,Open,6,1699,2025-07-24
3467,91,Cloud,1761.31,2024-04-17,Completed,10,2007,2026-02-20
3468,32,Cloud,1618.57,2025-05-19,Completed,12,784,2024-09-20
3469,426,UI/UX,2167.56,2025-05-09,Completed,5,2663,2025-12-23
3470,1192,UI/UX,2056.11,2025-08-10,Open,2,7,2025-07-17
3471,1178,UI/UX,592.53,2025-12-23,Cancelled,7,939,2025-03-27
3472,424,Marketing,350.93,2024-05-19,Cancelled,2,2239,2025-11-15
3473,81,Marketing,2700.27,2025-11-11,Cancelled,14,847,2025-01-22
3474,75,UI/UX,808.27,2026-03-08,Open,3,2045,2026-02-11
3475,1162,UI/UX,2139.40,2025-05-08,Cancelled,1,57,2026-02-07
3476,5,UI/UX,2548.42,2024-12-20,Open,1,2893,2024-08-18
3477,241,Marketing,2794.85,2025-11-24,Open,2,2231,2025-02-22
3478,502,UI/UX,1416.02,2024-06-18,Open,12,290,2025-09-01
3479,340,Web Development,2220.21,2024-07-30,Open,15,2978,2025-11-23
3480,120,Cloud,2604.17,2024-06-22,Completed,15,233,2025-01-26
3481,599,Data & AI,401.29,2025-04-09,Cancelled,2,841,2025-12-28
3482,405,UI/UX,2108.48,2025-04-03,Cancelled,1,2760,2025-03-14
3483,1095,Content,1070.82,2025-08-29,Completed,13,89,2025-05-07
3484,1102,Web Development,2559.56,2025-02-18,Completed,6,2425,2025-10-08
3485,496,Data & AI,2822.00,2025-05-31,Completed,10,11,2024-10-17
3486,1166,Web Development,993.63,2026-02-16,Cancelled,12,787,2025-02-24
3487,46,Data & AI,967.46,2024-10-13,Completed,8,335,2024-08-10
3488,315,Marketing,1475.39,2026-01-13,Cancelled,9,2775,2025-11-25
3489,213,Web Development,1130.61,2024-06-12,Cancelled,13,2304,2024-11-15
3490,833,UI/UX,1447.16,2024-08-07,Completed,7,1437,2025-06-02
3491,585,Content,2527.53,2024-07-07,Open,9,2202,2024-10-31
3492,9,Web Development,1615.00,2025-05-24,Completed,6,1523,2024-09-25
3493,94,Cloud,135.53,2024-08-13,Cancelled,4,1826,2025-01-17
3494,323,Web Development,1493.18,2025-07-01,Completed,1,1204,2024-08-08
3495,197,Cloud,328.24,2025-09-17,Cancelled,13,2549,2025-11-14
3496,141,Web Development,2778.41,2025-08-16,Open,10,1856,2025-07-11
3497,1158,Marketing,3081.53,2025-03-12,Open,13,1312,2025-01-24
3498,147,Cloud,1330.18,2025-12-03,Open,5,716,2024-09-28
3499,157,Cloud,850.17,2025-11-27,Completed,9,638,2025-08-26
3500,1093,UI/UX,1720.32,2025-12-22,Completed,13,2423,2024-10-23
3501,445,Data & AI,2601.87,2025-12-10,Completed,8,1648,2025-12-04
3502,854,Cloud,1882.07,2025-04-24,Cancelled,8,1692,2024-10-17
3503,420,Cloud,1438.95,2025-09-07,Open,4,2537,2024-09-23
3504,1123,Content,2656.76,2025-12-25,Completed,2,1939,2025-01-04
3505,469,Data & AI,2777.90,2024-12-21,Cancelled,15,2040,2025-10-31
3506,288,Web Development,1513.32,2026-03-09,Open,12,2378,2025-01-07
3507,699,Marketing,2534.10,2025-12-27,Cancelled,14,905,2024-11-26
3508,391,UI/UX,2292.91,2024-05-26,Cancelled,15,712,2025-09-02
3509,663,Content,850.06,2024-12-30,Completed,9,623,2025-10-18
3510,928,Content,2906.87,2024-12-20,Cancelled,15,264,2025-11-19
3511,1055,Cloud,2600.90,2024-11-16,Cancelled,11,272,2025-11-02
3512,345,Data & AI,1120.20,2025-09-27,Open,6,873,2025-07-14
3513,849,Data & AI,2866.29,2025-03-13,Open,14,352,2025-01-19
3514,13,UI/UX,106.75,2025-09-30,Open,1,1287,2024-08-10
3515,793,Cloud,638.85,2025-09-13,Open,6,1138,2024-10-18
3516,1062,UI/UX,877.26,2025-01-05,Cancelled,1,2215,2025-11-21
3517,441,Marketing,1549.62,2025-03-14,Cancelled,9,469,2025-08-19
3518,689,Web Development,2668.53,2024-11-18,Completed,7,407,2024-10-26
3519,131,Content,872.43,2024-07-04,Completed,8,682,2025-11-19
3520,1142,Data & AI,893.26,2024-12-18,Open,10,1384,2024-12-05
3521,1001,Cloud,2998.71,2025-01-07,Cancelled,7,906,2025-12-08
3522,437,Web Development,2935.50,2024-06-18,Cancelled,9,103,2024-08-27
3523,182,Web Development,1805.47,2025-06-27,Open,13,1761,2025-09-08
3524,616,Content,344.35,2025-01-20,Completed,8,967,2025-01-21
3525,528,Web Development,2428.45,2026-03-09,Open,14,15,2024-11-25
3526,392,Marketing,646.30,2025-11-18,Completed,12,2086,2025-12-13
3527,499,Marketing,2302.70,2025-12-23,Completed,11,2700,2024-07-25
3528,140,Content,2988.13,2025-05-09,Open,13,1669,2024-09-27
3529,1101,Content,1758.72,2024-08-23,Open,11,68,2024-10-19
3530,553,Content,2510.39,2024-12-07,Cancelled,12,1937,2024-10-28
3531,669,UI/UX,541.43,2025-06-12,Completed,13,575,2024-08-20
3532,902,Marketing,1077.28,2025-02-25,Completed,4,2629,2025-09-10
3533,1038,Data & AI,414.47,2025-07-30,Completed,9,2469,2025-09-19
3534,1185,Web Development,726.56,2025-11-04,Cancelled,14,1514,2025-01-31
3535,919,Cloud,2597.88,2025-08-28,Cancelled,12,897,2026-03-03
3536,407,Marketing,1907.50,2025-09-30,Cancelled,13,1767,2025-08-18
3537,158,Marketing,1048.01,2026-02-06,Cancelled,5,1689,2025-01-03
3538,73,Cloud,793.15,2024-06-16,Open,5,1711,2025-04-24
3539,1058,Marketing,593.89,2025-12-31,Completed,13,2976,2025-09-10
3540,563,Data & AI,2911.92,2025-12-10,Open,14,746,2026-01-29
3541,806,Data & AI,1073.00,2024-08-07,Open,9,1299,2024-09-07
3542,183,Data & AI,2467.41,2024-04-29,Completed,11,1453,2024-12-01
3543,531,Marketing,1867.17,2024-04-16,Completed,1,2728,2024-09-17
3544,645,UI/UX,314.44,2025-09-09,Cancelled,8,156,2024-10-13
3545,61,UI/UX,2389.43,2024-05-03,Open,14,2552,2024-12-19
3546,853,Data & AI,2323.26,2025-09-16,Cancelled,5,1731,2024-12-04
3547,925,Content,2385.00,2025-07-21,Cancelled,8,86,2025-09-26
3548,163,Cloud,1195.60,2025-11-16,Open,14,1968,2025-09-18
3549,809,Web Development,1664.79,2025-09-14,Completed,6,2397,2024-10-16
3550,133,Data & AI,2129.39,2026-01-25,Cancelled,2,1007,2025-03-26
3551,374,Cloud,2964.49,2025-01-26,Completed,5,620,2024-12-03
3552,1018,Web Development,154.78,2025-01-11,Cancelled,14,2984,2026-02-12
3553,526,Web Development,1124.63,2024-06-09,Completed,7,885,2025-03-04
3554,202,Data & AI,2993.97,2025-06-27,Cancelled,2,152,2026-03-10
3555,552,Cloud,1076.57,2024-12-07,Completed,15,2154,2025-03-13
3556,281,Marketing,2252.37,2025-10-08,Cancelled,15,2544,2025-09-17
3557,250,Content,247.22,2024-07-16,Completed,6,2217,2024-08-02
3558,697,Data & AI,2095.95,2026-03-13,Open,3,1338,2024-09-13
3559,527,Data & AI,578.42,2025-05-11,Cancelled,5,1944,2025-08-04
3560,679,UI/UX,1716.10,2025-02-09,Completed,12,1546,2026-01-09
3561,491,Data & AI,2377.70,2025-09-27,Completed,5,2141,2025-03-11
3562,904,Data & AI,1643.44,2025-02-22,Open,8,923,2025-01-06
3563,1186,Web Development,405.22,2024-10-12,Cancelled,7,711,2026-03-07
3564,860,Web Development,178.72,2025-09-09,Completed,9,231,2025-06-06
3565,909,Cloud,1624.04,2025-01-31,Completed,12,1166,2024-11-18
3566,730,Web Development,1242.73,2025-06-29,Cancelled,7,185,2025-09-20
3567,973,UI/UX,2054.43,2026-03-01,Cancelled,1,1527,2025-08-22
3568,1155,UI/UX,1289.63,2024-07-20,Open,8,532,2025-10-25
3569,491,UI/UX,2604.82,2025-07-29,Cancelled,5,785,2026-02-13
3570,1165,Web Development,1828.82,2026-01-09,Completed,13,2679,2025-02-22
3571,62,Content,557.98,2025-07-05,Completed,4,2629,2025-07-16
3572,1062,Cloud,2545.68,2024-08-28,Completed,5,1145,2024-12-06
3573,1149,Cloud,105.69,2024-07-13,Cancelled,15,821,2025-07-17
3574,719,Cloud,372.93,2024-12-16,Open,5,2528,2025-06-16
3575,403,UI/UX,1068.18,2026-02-21,Open,12,2212,2025-08-16
3576,1109,Content,2915.05,2025-05-19,Cancelled,2,1530,2025-10-02
3577,465,Data & AI,288.84,2024-09-14,Completed,15,185,2025-03-19
3578,1156,Web Development,1758.12,2024-10-27,Cancelled,14,2880,2024-09-21
3579,876,Data & AI,2507.24,2024-08-14,Cancelled,11,1189,2025-07-14
3580,359,Marketing,2668.04,2024-11-15,Cancelled,1,692,2025-03-08
3581,663,UI/UX,955.35,2025-12-15,Completed,6,2583,2025-09-19
3582,1175,UI/UX,1346.67,2025-03-24,Completed,9,1001,2025-03-20
3583,68,Marketing,727.35,2026-01-09,Open,1,1967,2025-10-07
3584,1061,Marketing,2646.88,2024-11-25,Open,9,2138,2024-12-05
3585,990,Cloud,534.03,2024-08-31,Cancelled,15,325,2025-04-23
3586,1033,Cloud,2916.46,2024-05-11,Completed,8,1554,2025-01-30
3587,537,Web Development,1434.41,2024-12-21,Completed,3,709,2025-10-22
3588,872,Web Development,601.11,2024-07-25,Completed,15,73,2025-03-19
3589,1091,Data & AI,1760.71,2024-10-03,Open,6,1780,2025-02-19
3590,1150,Marketing,2588.64,2025-12-17,Cancelled,15,1979,2025-01-06
3591,694,Marketing,574.79,2024-06-02,Open,9,978,2025-03-26
3592,429,Cloud,3059.24,2025-01-29,Completed,10,2695,2025-11-02
3593,320,Web Development,1290.31,2024-07-23,Completed,13,288,2025-12-12
3594,384,Content,1176.86,2024-08-03,Cancelled,5,40,2025-03-20
3595,343,UI/UX,2872.23,2024-10-08,Cancelled,15,2420,2025-06-13
3596,659,Cloud,859.35,2025-06-23,Open,5,127,2025-02-19
3597,602,Marketing,2715.30,2025-06-05,Open,11,223,2025-09-23
3598,728,Marketing,2268.87,2024-06-16,Open,2,1239,2025-06-26
3599,226,Web Development,362.14,2024-10-10,Cancelled,9,2606,2025-05-01
3600,301,Web Development,2484.59,2025-06-01,Open,4,755,2024-10-04
3601,687,Web Development,2189.97,2024-12-07,Completed,13,955,2025-03-30
3602,721,Content,2410.12,2025-09-16,Completed,7,1507,2025-07-25
3603,894,UI/UX,2079.37,2025-09-27,Completed,1,1539,2025-06-12
3604,536,Content,107.04,2025-05-11,Cancelled,1,94,2024-11-13
3605,932,UI/UX,505.52,2024-05-03,Completed,7,1839,2025-12-03
3606,801,Cloud,918.75,2025-08-14,Open,11,2381,2025-07-04
3607,813,Web Development,367.85,2025-09-02,Completed,11,148,2025-08-18
3608,935,Cloud,1352.45,2025-02-19,Open,8,2488,2025-08-20
3609,738,Data & AI,996.74,2025-02-24,Open,3,2809,2025-02-14
3610,445,Web Development,1339.02,2025-05-02,Open,15,71,2026-03-10
3611,1014,UI/UX,235.42,2025-09-18,Open,1,2318,2026-02-28
3612,489,Web Development,2801.01,2026-02-07,Cancelled,9,1907,2024-09-10
3613,701,Marketing,2652.69,2025-10-17,Open,2,1503,2026-03-05
3614,296,Cloud,3035.92,2024-05-05,Open,8,2124,2025-03-21
3615,46,Data & AI,1402.95,2024-04-15,Completed,10,2316,2025-03-16
3616,681,Web Development,1093.12,2025-07-03,Cancelled,9,2187,2026-01-28
3617,22,Cloud,398.36,2024-04-17,Cancelled,14,859,2025-04-29
3618,191,Data & AI,2086.81,2026-02-17,Open,12,1547,2024-11-20
3619,396,Content,1977.38,2026-03-10,Open,15,539,2025-03-07
3620,106,Content,2931.92,2025-12-06,Completed,10,2163,2024-09-08
3621,758,Content,3059.19,2025-12-13,Cancelled,2,354,2025-02-09
3622,564,Cloud,499.78,2024-08-06,Open,2,2134,2025-06-28
3623,720,UI/UX,1653.14,2024-06-15,Open,5,413,2024-12-14
3624,638,Content,1328.97,2025-10-31,Open,11,2542,2025-10-07
3625,260,Data & AI,1455.76,2025-09-05,Completed,5,1770,2026-01-30
3626,298,Marketing,2286.18,2025-09-28,Cancelled,8,1806,2025-01-14
3627,256,Web Development,3009.15,2024-11-15,Cancelled,2,690,2024-12-05
3628,458,Data & AI,1022.87,2025-01-31,Cancelled,8,2293,2025-02-22
3629,1121,Web Development,398.23,2025-12-07,Open,4,2226,2025-09-29
3630,62,Cloud,2092.85,2026-03-02,Cancelled,12,1411,2025-04-17
3631,519,Marketing,1859.73,2024-09-17,Completed,10,556,2025-08-15
3632,888,Data & AI,1504.89,2025-09-16,Cancelled,7,2524,2025-12-19
3633,258,Content,2240.57,2025-01-28,Completed,9,325,2024-08-28
3634,352,Data & AI,2701.99,2026-01-24,Open,15,1374,2025-11-11
3635,545,Marketing,1099.73,2026-01-20,Open,3,2529,2024-07-28
3636,1038,Cloud,1633.87,2025-11-12,Cancelled,9,1852,2024-12-19
3637,352,Marketing,1846.08,2024-10-30,Completed,14,905,2026-01-13
3638,268,UI/UX,2788.01,2025-02-11,Open,7,1613,2024-11-25
3639,605,Cloud,2217.17,2025-09-28,Open,7,1589,2025-05-09
3640,603,UI/UX,898.93,2025-12-07,Cancelled,15,1700,2024-08-30
3641,469,Data & AI,2016.28,2025-12-26,Cancelled,6,1373,2025-03-12
3642,982,Cloud,1978.18,2026-03-07,Completed,9,468,2025-03-30
3643,284,Content,2165.84,2024-05-21,Cancelled,7,2045,2025-11-21
3644,480,Content,2403.13,2024-10-17,Open,11,2732,2025-07-16
3645,660,Web Development,262.03,2025-10-14,Open,11,1780,2025-03-09
3646,467,Content,1104.09,2025-09-09,Open,14,2908,2025-03-09
3647,573,Content,527.70,2024-04-13,Open,15,2167,2024-09-27
3648,1155,Marketing,2758.22,2025-08-08,Completed,5,584,2025-03-24
3649,1085,Marketing,3035.18,2024-06-07,Cancelled,9,1435,2024-10-20
3650,715,Content,2439.91,2025-09-01,Completed,10,1398,2024-07-24
3651,695,Content,191.95,2025-03-31,Cancelled,9,995,2024-10-29
3652,731,Content,182.80,2025-11-20,Cancelled,1,2639,2025-09-05
3653,394,Cloud,2875.50,2025-07-03,Completed,2,324,2025-11-24
3654,662,Data & AI,496.31,2024-10-18,Open,13,648,2025-12-22
3655,665,Cloud,640.83,2024-06-26,Open,7,1787,2025-12-27
3656,721,Cloud,1655.68,2024-08-12,Completed,7,1254,2024-09-10
3657,528,Cloud,1680.61,2026-02-28,Cancelled,1,2572,2025-08-03
3658,252,Web Development,1161.88,2024-04-29,Open,6,1483,2024-11-24
3659,822,Data & AI,2646.77,2025-07-23,Open,15,25,2025-12-20
3660,895,Content,687.44,2025-04-24,Open,10,1949,2026-03-02
3661,630,Cloud,772.47,2025-11-08,Open,5,1719,2025-03-31
3662,853,UI/UX,2551.50,2026-02-28,Cancelled,1,261,2025-10-18
3663,1029,UI/UX,1515.54,2024-11-09,Cancelled,9,651,2026-02-11
3664,830,Content,1711.33,2025-09-03,Open,8,1978,2025-12-14
3665,699,Data & AI,2913.32,2024-04-18,Completed,12,1902,2024-09-09
3666,95,Marketing,2974.35,2025-06-25,Open,5,1747,2024-12-15
3667,846,UI/UX,878.73,2024-05-16,Completed,7,2054,2025-09-01
3668,527,Marketing,2970.20,2024-08-11,Cancelled,4,1705,2025-06-07
3669,19,Web Development,1444.06,2024-04-12,Cancelled,4,1493,2026-01-27
3670,321,UI/UX,1764.41,2025-05-27,Cancelled,3,2387,2024-12-21
3671,1057,Content,2293.02,2024-11-19,Open,2,1049,2025-04-19
3672,581,Data & AI,2215.13,2025-04-26,Open,2,1098,2025-06-29
3673,48,Web Development,3068.73,2025-06-29,Open,3,137,2025-10-06
3674,1034,Marketing,1816.04,2025-12-08,Completed,1,2737,2024-09-09
3675,175,UI/UX,1521.05,2025-05-05,Completed,1,279,2025-12-02
3676,1005,Marketing,471.61,2025-09-14,Cancelled,4,651,2025-07-27
3677,69,Web Development,2320.25,2026-02-15,Cancelled,13,1535,2024-12-22
3678,520,Cloud,997.70,2025-06-19,Cancelled,5,2332,2024-11-20
3679,328,Web Development,113.21,2024-08-14,Completed,7,886,2025-01-20
3680,332,Content,3039.09,2024-06-28,Cancelled,3,887,2025-06-28
3681,509,Data & AI,2387.17,2024-11-03,Open,15,2007,2025-06-13
3682,79,Marketing,2070.84,2024-07-07,Open,11,1662,2024-11-14
3683,1137,Cloud,3034.10,2024-09-01,Completed,7,1512,2026-02-21
3684,958,Marketing,206.56,2024-11-29,Open,7,500,2024-08-03
3685,363,Marketing,2701.48,2025-04-24,Completed,14,2718,2025-07-24
3686,242,Marketing,1844.21,2026-02-26,Open,3,745,2025-09-17
3687,805,Cloud,553.46,2025-06-21,Cancelled,13,858,2025-02-18
3688,408,Marketing,2550.95,2024-09-07,Cancelled,7,1472,2024-11-19
3689,734,Cloud,3049.53,2025-03-24,Open,4,1407,2024-08-17
3690,753,Data & AI,991.62,2025-09-01,Cancelled,6,350,2025-03-12
3691,780,Web Development,2448.81,2024-12-12,Open,15,956,2024-12-22
3692,130,Data & AI,1201.62,2025-10-10,Cancelled,7,185,2024-07-28
3693,212,Marketing,2882.93,2024-06-09,Open,4,2559,2025-10-17
3694,639,UI/UX,868.18,2024-11-14,Completed,11,2430,2025-04-01
3695,1095,Content,989.22,2025-10-30,Open,6,397,2025-08-19
3696,867,Marketing,2530.73,2026-02-02,Open,10,1650,2026-01-18
3697,240,Web Development,329.42,2024-09-24,Completed,5,1162,2024-08-07
3698,744,UI/UX,2599.24,2024-08-03,Open,9,2640,2025-10-23
3699,234,Marketing,1300.95,2025-10-21,Open,2,2874,2025-06-04
3700,941,Cloud,2753.73,2025-08-13,Completed,11,1435,2025-02-15
3701,1180,Marketing,111.60,2026-01-01,Open,13,1553,2025-03-29
3702,115,Web Development,2464.18,2025-03-29,Cancelled,12,2345,2024-12-26
3703,693,Marketing,1288.21,2025-03-12,Open,5,1536,2025-01-04
3704,658,Cloud,1100.80,2024-05-03,Cancelled,3,1585,2024-08-19
3705,629,UI/UX,947.48,2025-11-09,Open,8,342,2025-04-17
3706,797,Cloud,3013.20,2025-10-27,Completed,11,2675,2026-03-02
3707,225,Data & AI,1552.94,2025-09-09,Cancelled,6,891,2025-03-26
3708,528,Marketing,1691.50,2025-06-18,Cancelled,5,576,2025-10-15
